Analyzing journey 1 with 63 records
No 'Arrival Time' found for this journey, skipping regression analysis.

=================================

Analyzing journey 2 with 64 records
Arrival Time: 2023-06-27 07:36:13

=== Predicting Time Estimates ===
Model Coefficients: 0.25865618451238437
Model Intercept: -5.438076036646592
Mean Squared Error (MSE): 1.5878089162116371
MSE over time (as ship approaches):
Time Step 1: MSE = 0.10408168531832404
Time Step 2: MSE = 0.3257615650639207
Time Step 3: MSE = 0.27434553729191985
Time Step 4: MSE = 0.25391169892989596
Time Step 5: MSE = 0.21215991321361213
Time Step 6: MSE = 0.44939106669739654
Time Step 7: MSE = 0.536421458920036
Time Step 8: MSE = 0.4712327935855396
Time Step 9: MSE = 0.5133787279960372
Time Step 10: MSE = 0.637198050227316
Time Step 11: MSE = 1.1525190402019247
Time Step 12: MSE = 1.5841033024134432
Time Step 13: MSE = 2.173760627574055
Time Step 14: MSE = 2.424389581730484
Time Step 15: MSE = 2.373067695547299
Time Step 16: MSE = 2.2733244015303606
Time Step 17: MSE = 2.170864961427016
Time Step 18: MSE = 2.0508788755148286
Time Step 19: MSE = 2.1000310653533707
Time Step 20: MSE = 1.9980711641972349
Time Step 21: MSE = 1.917482411104301
Time Step 22: MSE = 1.841531072707754
Time Step 23: MSE = 1.7951359697322755
Time Step 24: MSE = 1.731152395344763
Time Step 25: MSE = 1.7007228311989206
Time Step 26: MSE = 1.672420725945331
Time Step 27: MSE = 1.680847449070059
Time Step 28: MSE = 1.6692461867889106
Time Step 29: MSE = 1.6117008087419227
Time Step 30: MSE = 1.5610240766770838
Time Step 31: MSE = 1.5354179149600629
Time Step 32: MSE = 1.497507749278904
Time Step 33: MSE = 1.4606474862042786
Time Step 34: MSE = 1.4214287335002402
Time Step 35: MSE = 1.4856244571097708
Time Step 36: MSE = 1.6142984889262708
Time Step 37: MSE = 1.7071690616380693
Time Step 38: MSE = 1.8101928490123624
Time Step 39: MSE = 1.7870577813370163
Time Step 40: MSE = 1.769766009015127
Time Step 41: MSE = 1.7873092027335284
Time Step 42: MSE = 1.8083841011053607
Time Step 43: MSE = 1.8203585736229533
Time Step 44: MSE = 1.7860859044391004
Time Step 45: MSE = 1.7464836667447494
Time Step 46: MSE = 1.710601164829022
Time Step 47: MSE = 1.675323074631022
Time Step 48: MSE = 1.6435131760370574
Time Step 49: MSE = 1.6222706032891052
Time Step 50: MSE = 1.6296149742786208
Time Step 51: MSE = 1.6377437012789962
Time Step 52: MSE = 1.6798815619744827
Time Step 53: MSE = 1.6967051607006354
Time Step 54: MSE = 1.7167465959815902
Time Step 55: MSE = 1.6855339839305388
Time Step 56: MSE = 1.6610635488372354
Time Step 57: MSE = 1.6669338212868636
Time Step 58: MSE = 1.644847733211897
Time Step 59: MSE = 1.6313702856673338
Time Step 60: MSE = 1.604297452125704
Time Step 61: MSE = 1.5821647169720834
Time Step 62: MSE = 1.57141966790832
Time Step 63: MSE = 1.5878089162116371

=== Predicting Travel Estimates ===
Model Coefficients: 3.8558358601103864
Model Intercept: 20.192159658737182
Mean Squared Error (MSE): 24.30305001220966
MSE over time (as ship approaches):
Time Step 1: MSE = 0.010614733466881292
Time Step 2: MSE = 1.5114873022760882
Time Step 3: MSE = 3.463200982562608
Time Step 4: MSE = 4.55144110787015
Time Step 5: MSE = 3.6519604787702766
Time Step 6: MSE = 6.252716751549833
Time Step 7: MSE = 7.042506605180478
Time Step 8: MSE = 6.2886186053917275
Time Step 9: MSE = 7.444990346250669
Time Step 10: MSE = 9.85734262372632
Time Step 11: MSE = 18.415647699140383
Time Step 12: MSE = 25.53286279553927
Time Step 13: MSE = 35.025481528870024
Time Step 14: MSE = 39.18167930863732
Time Step 15: MSE = 38.523190056344966
Time Step 16: MSE = 37.04324776287103
Time Step 17: MSE = 35.49118751006622
Time Step 18: MSE = 33.51954489715271
Time Step 19: MSE = 33.824001099319865
Time Step 20: MSE = 32.14841357764286
Time Step 21: MSE = 30.76413731376876
Time Step 22: MSE = 29.47486043190668
Time Step 23: MSE = 28.807566592647518
Time Step 24: MSE = 27.796558381227317
Time Step 25: MSE = 27.31691940691991
Time Step 26: MSE = 26.872336977811692
Time Step 27: MSE = 27.01248877008098
Time Step 28: MSE = 26.844210114432183
