Analyzing journey 1 with 103 records
No 'Arrival Time' found for this journey, skipping regression analysis.

=================================

Analyzing journey 2 with 69 records
Arrival Time: 2023-07-01 07:04:24

=== Predicting Time Estimates ===
Model Coefficients: 0.06442592768857984
Model Intercept: 2.9867410432390074
Mean Squared Error (MSE): 19.09388379156153
MSE over time (as ship approaches):
Time Step 1: MSE = 40.202441095185804
Time Step 2: MSE = 35.59087513503047
Time Step 3: MSE = 43.54419275727168
Time Step 4: MSE = 48.292326118529616
Time Step 5: MSE = 52.00406286405653
Time Step 6: MSE = 52.283208934755095
Time Step 7: MSE = 52.24252399704593
Time Step 8: MSE = 52.121688104674824
Time Step 9: MSE = 51.35661090704238
Time Step 10: MSE = 50.29050078824073
Time Step 11: MSE = 49.006652357117716
Time Step 12: MSE = 44.970716271436594
Time Step 13: MSE = 43.553110401971644
Time Step 14: MSE = 43.60826296896345
Time Step 15: MSE = 44.11307418502171
Time Step 16: MSE = 45.07481257628375
Time Step 17: MSE = 46.301013326989015
Time Step 18: MSE = 48.648416196549924
Time Step 19: MSE = 49.03158342232318
Time Step 20: MSE = 48.82137906314584
Time Step 21: MSE = 48.16331720633119
Time Step 22: MSE = 47.3461615733545
Time Step 23: MSE = 46.14593660613757
Time Step 24: MSE = 44.76178977369923
Time Step 25: MSE = 43.261272277003734
Time Step 26: MSE = 41.72750854595536
Time Step 27: MSE = 40.199300426608765
Time Step 28: MSE = 38.78785377691842
Time Step 29: MSE = 37.455552598357386
Time Step 30: MSE = 36.28634381264173
Time Step 31: MSE = 35.19854974966602
Time Step 32: MSE = 34.27921930241653
Time Step 33: MSE = 33.46730158011922
Time Step 34: MSE = 32.99662264785163
Time Step 35: MSE = 32.42856213968915
Time Step 36: MSE = 31.788946940141393
Time Step 37: MSE = 31.211131696777834
Time Step 38: MSE = 30.69272965181727
Time Step 39: MSE = 30.105261908893347
Time Step 40: MSE = 29.481125118331384
Time Step 41: MSE = 28.936857191480158
Time Step 42: MSE = 28.434325652150875
Time Step 43: MSE = 27.90049170009153
Time Step 44: MSE = 27.306244160162098
Time Step 45: MSE = 26.710702915567445
Time Step 46: MSE = 26.18334865778118
Time Step 47: MSE = 25.668650383735095
Time Step 48: MSE = 25.146162717271476
Time Step 49: MSE = 24.63421663964305
Time Step 50: MSE = 24.1415395694646
Time Step 51: MSE = 23.668187447426146
Time Step 52: MSE = 23.220603441951887
Time Step 53: MSE = 22.80984860349228
Time Step 54: MSE = 22.388837021480153
Time Step 55: MSE = 21.981773628751885
Time Step 56: MSE = 21.590491590119246
Time Step 57: MSE = 21.214197755000157
Time Step 58: MSE = 20.861318744338742
Time Step 59: MSE = 20.526135730121034
Time Step 60: MSE = 20.213494548321435
Time Step 61: MSE = 19.9126124045832
Time Step 62: MSE = 19.612791461298333
Time Step 63: MSE = 19.424784063518374
Time Step 64: MSE = 19.278640293817702
Time Step 65: MSE = 19.149996974434934
Time Step 66: MSE = 19.056011570417688
Time Step 67: MSE = 19.06208152203587
Time Step 68: MSE = 19.09388379156153

=== Predicting Travel Estimates ===
Model Coefficients: 13.386080575148716
Model Intercept: -29.005216417128963
Mean Squared Error (MSE): 4269.32464532509
MSE over time (as ship approaches):
Time Step 1: MSE = 21140.6264676295
Time Step 2: MSE = 19084.23604351264
Time Step 3: MSE = 18881.042582008293
Time Step 4: MSE = 18713.60774699267
Time Step 5: MSE = 18747.74176460529
Time Step 6: MSE = 18140.87672714299
Time Step 7: MSE = 17628.68209332755
Time Step 8: MSE = 17224.293333479072
Time Step 9: MSE = 16742.22060910685
Time Step 10: MSE = 16234.769040857025
Time Step 11: MSE = 15725.71797430564
Time Step 12: MSE = 14422.451968609763
Time Step 13: MSE = 13501.569074249712
Time Step 14: MSE = 12915.192340929581
Time Step 15: MSE = 12496.292841338494
Time Step 16: MSE = 12221.2351357172
Time Step 17: MSE = 12042.372059045352
Time Step 18: MSE = 12104.517914666236
Time Step 19: MSE = 12140.339114591521
Time Step 20: MSE = 12071.172758208788
Time Step 21: MSE = 11929.566833077586
Time Step 22: MSE = 11806.063293125659
Time Step 23: MSE = 11598.58120765963
Time Step 24: MSE = 11347.310311842079
Time Step 25: MSE = 11049.830111562156
Time Step 26: MSE = 10725.325204218268
