Analyzing journey 1 with 11 records
No 'Arrival Time' found for this journey, skipping regression analysis.

=================================

Analyzing journey 2 with 64 records
Arrival Time: 2023-06-15 17:20:32

=== Predicting Time Estimates ===
Model Coefficients: 0.24394078360669308
Model Intercept: -11.314683879027875
Mean Squared Error (MSE): 43.776182543804914
MSE over time (as ship approaches):
Time Step 1: MSE = 4.835373349614808
Time Step 2: MSE = 3.0178437740516504
Time Step 3: MSE = 2.3937231007071023
Time Step 4: MSE = 25.229485826048382
Time Step 5: MSE = 37.37364220559806
Time Step 6: MSE = 45.45269043973391
Time Step 7: MSE = 47.285125757017
Time Step 8: MSE = 41.80027323168966
Time Step 9: MSE = 38.33802989825671
Time Step 10: MSE = 35.862951724682425
Time Step 11: MSE = 33.41722606755581
Time Step 12: MSE = 31.100870735716242
Time Step 13: MSE = 30.56289799068878
Time Step 14: MSE = 30.153288756895602
Time Step 15: MSE = 30.846000225589354
Time Step 16: MSE = 31.550659853341013
Time Step 17: MSE = 32.61058106446722
Time Step 18: MSE = 33.66389681911656
Time Step 19: MSE = 35.44189271250876
Time Step 20: MSE = 37.60007971769994
Time Step 21: MSE = 39.99280567388834
Time Step 22: MSE = 40.681510719860306
Time Step 23: MSE = 41.31619682113377
Time Step 24: MSE = 41.800009890321554
Time Step 25: MSE = 41.494696809922395
Time Step 26: MSE = 41.15893989421633
Time Step 27: MSE = 39.86441954338756
Time Step 28: MSE = 38.62875417676672
Time Step 29: MSE = 37.39480171134068
Time Step 30: MSE = 36.15258482106295
Time Step 31: MSE = 42.146586071856085
Time Step 32: MSE = 47.50397438990956
Time Step 33: MSE = 51.93462739252059
Time Step 34: MSE = 56.15622007593104
Time Step 35: MSE = 59.52462401792474
Time Step 36: MSE = 63.335785903428004
Time Step 37: MSE = 63.25326263334425
Time Step 38: MSE = 62.994428115571495
Time Step 39: MSE = 62.31351808544865
Time Step 40: MSE = 61.51616536440243
Time Step 41: MSE = 60.811922202927704
Time Step 42: MSE = 59.90899863173827
Time Step 43: MSE = 58.83238773188497
Time Step 44: MSE = 57.786659662461744
Time Step 45: MSE = 56.9363664130216
Time Step 46: MSE = 56.25028786736645
Time Step 47: MSE = 55.77404804477457
Time Step 48: MSE = 55.29685938751413
Time Step 49: MSE = 55.188897756189476
Time Step 50: MSE = 54.21614049955897
Time Step 51: MSE = 53.23624101726672
Time Step 52: MSE = 52.221628181085684
Time Step 53: MSE = 51.42639187535162
Time Step 54: MSE = 50.645157950859215
Time Step 55: MSE = 49.781289895039606
Time Step 56: MSE = 49.03421323225546
Time Step 57: MSE = 48.2975712731648
Time Step 58: MSE = 47.495204917025134
Time Step 59: MSE = 46.719014475071006
Time Step 60: MSE = 45.949233689182414
Time Step 61: MSE = 45.201948327035005
Time Step 62: MSE = 44.4759390966212
Time Step 63: MSE = 43.776182543804914

=== Predicting Travel Estimates ===
Model Coefficients: 3.9924695486409103
Model Intercept: 37.011970525442734
Mean Squared Error (MSE): 823.3170684486089
MSE over time (as ship approaches):
Time Step 1: MSE = 36.04378207533094
Time Step 2: MSE = 19.13689465455162
Time Step 3: MSE = 12.843024020268599
Time Step 4: MSE = 221.68102413630953
Time Step 5: MSE = 327.397596733683
Time Step 6: MSE = 397.6741445667044
Time Step 7: MSE = 398.8038754011286
Time Step 8: MSE = 429.1947257788552
Time Step 9: MSE = 488.2213145706234
Time Step 10: MSE = 545.288347759968
Time Step 11: MSE = 574.1926162975111
Time Step 12: MSE = 586.184259965174
Time Step 13: MSE = 613.8108596586567
Time Step 14: MSE = 638.1138351084492
Time Step 15: MSE = 683.9799898366847
Time Step 16: MSE = 725.9406435405588
Time Step 17: MSE = 772.5347615765475
Time Step 18: MSE = 815.9812563415375
Time Step 19: MSE = 872.8353220456598
Time Step 20: MSE = 935.4899107729832
Time Step 21: MSE = 1000.8226725581841
Time Step 22: MSE = 1027.6354148981486
Time Step 23: MSE = 1052.242431943307
Time Step 24: MSE = 1072.6926297976077
Time Step 25: MSE = 1074.4676816791823
Time Step 26: MSE = 1074.871171799536
Time Step 27: MSE = 1040.8852055462116
Time Step 28: MSE = 1008.8860448172761
Time Step 29: MSE = 981.9594303666388
Time Step 30: MSE = 952.4673515252465
