Analyzing journey 1 with 244 records

Arrival Time: 2023-10-10 06:04:41

=== Predicting Time Estimates ===
Model Coefficients: [0.10545098 0.73845086 0.         0.        ]
Model Intercept: -1.338912169951982
Mean Squared Error (MSE): 91.94837063635948
MSE over time (as ship approaches):
Time Step 1: MSE = 125.80017171782637
Time Step 2: MSE = 195.80104684639753
Time Step 3: MSE = 152.90999814725657
Time Step 4: MSE = 116.01567227156092
Time Step 5: MSE = 93.38119527350588
Time Step 6: MSE = 89.70415002728458
Time Step 7: MSE = 101.20404376423326
Time Step 8: MSE = 97.67388181695982
Time Step 9: MSE = 106.11305288224297
Time Step 10: MSE = 106.73341514200754
Time Step 11: MSE = 97.1241160656622
Time Step 12: MSE = 103.42984460154746
Time Step 13: MSE = 95.47763262333798
Time Step 14: MSE = 98.91676724606056
Time Step 15: MSE = 95.3808081235198
Time Step 16: MSE = 95.67729067754443
Time Step 17: MSE = 90.27965310519986
Time Step 18: MSE = 90.51339262310893
Time Step 19: MSE = 86.1371325282588
Time Step 20: MSE = 83.15954884968816
Time Step 21: MSE = 79.41537264897363
Time Step 22: MSE = 80.69721473760981
Time Step 23: MSE = 78.8113843136869
Time Step 24: MSE = 83.90612009933203
Time Step 25: MSE = 95.49485633115268
Time Step 26: MSE = 96.05383273200262
Time Step 27: MSE = 98.73174717990166
Time Step 28: MSE = 95.87633690026664
Time Step 29: MSE = 92.98033429331595
Time Step 30: MSE = 93.76161824111544
Time Step 31: MSE = 95.54002986177525
Time Step 32: MSE = 96.92807886568778
Time Step 33: MSE = 98.94543516501327
Time Step 34: MSE = 96.44313372642539
Time Step 35: MSE = 96.70589794381361
Time Step 36: MSE = 94.6309206606437
Time Step 37: MSE = 92.62163193551086
Time Step 38: MSE = 95.96049738739363
Time Step 39: MSE = 99.31167542202499
Time Step 40: MSE = 96.86704419055698
Time Step 41: MSE = 94.7902751027705
Time Step 42: MSE = 93.02588924820712
Time Step 43: MSE = 93.5593820573741
Time Step 44: MSE = 93.18223640214684
Time Step 45: MSE = 96.49928573307074
Time Step 46: MSE = 94.6470567112425
Time Step 47: MSE = 95.76919047170063
Time Step 48: MSE = 93.84225700768384
Time Step 49: MSE = 91.94837063635948

=== Predicting Travel Estimates ===
Model Coefficients: 9.4014868451317
Model Intercept: 4.960834035736752
Mean Squared Error (MSE): 7565.0522288096245
MSE over time (as ship approaches):
Time Step 1: MSE = 6928.22949417945
Time Step 2: MSE = 11029.1043597835
Time Step 3: MSE = 9420.979456373978
Time Step 4: MSE = 7111.53829263906
Time Step 5: MSE = 5701.706810686191
Time Step 6: MSE = 5608.989433767462
Time Step 7: MSE = 7895.048934788911
Time Step 8: MSE = 7905.313552993189
Time Step 9: MSE = 8001.575182531031
Time Step 10: MSE = 7804.179653119483
Time Step 11: MSE = 7143.145857514216
Time Step 12: MSE = 8363.201793661145
Time Step 13: MSE = 7813.666299564493
Time Step 14: MSE = 8044.789055993935
Time Step 15: MSE = 7740.9952523265665
Time Step 16: MSE = 7820.170945421337
Time Step 17: MSE = 7366.715778612627
Time Step 18: MSE = 7220.347258714552
Time Step 19: MSE = 6887.454824510796
Time Step 20: MSE = 6762.598517509237
Time Step 21: MSE = 6440.73293394956
Time Step 22: MSE = 6405.780495485404
Time Step 23: MSE = 6183.014125804491
Time Step 24: MSE = 6443.72007942101
Time Step 25: MSE = 7624.56898368911
Time Step 26: MSE = 7706.485555550369
Time Step 27: MSE = 7733.714412725536
Time Step 28: MSE = 7507.60298474696
Time Step 29: MSE = 7262.205276733344
Time Step 30: MSE = 7373.601810187102
Time Step 31: MSE = 7413.599917482336
Time Step 32: MSE = 7757.6906444249025
Time Step 33: MSE = 7814.721049857001
Time Step 34: MSE = 7632.476513321219
Time Step 35: MSE = 7572.608489813132
Time Step 36: MSE = 7470.112937949718
Time Step 37: MSE = 7291.442291847969
Time Step 38: MSE = 7732.905780409717
Time Step 39: MSE = 8123.966388206552
Time Step 40: MSE = 7921.229455000069
Time Step 41: MSE = 7748.212433878191
Time Step 42: MSE = 7655.356134461054
Time Step 43: MSE = 7623.360263321028
Time Step 44: MSE = 7531.6000771794215
Time Step 45: MSE = 7948.426583903493
Time Step 46: MSE = 7803.610241072369
Time Step 47: MSE = 7880.377905647175
Time Step 48: MSE = 7716.361202559277
Time Step 49: MSE = 7565.0522288096245

=================================

