Analyzing journey 1 with 252 records
Arrival Time: 2023-10-30 10:56:50

=== Predicting Time Estimates ===
Model Coefficients: 0.15061559352466497
Model Intercept: 0.7518176232532632
Mean Squared Error (MSE): 13.77762161611268
MSE over time (as ship approaches):
Time Step 1: MSE = 23.918277037177674
Time Step 2: MSE = 13.386422929796556
Time Step 3: MSE = 39.1666262899948
Time Step 4: MSE = 30.003484544634244
Time Step 5: MSE = 24.03498507248065
Time Step 6: MSE = 20.5691885438947
Time Step 7: MSE = 17.77581200719123
Time Step 8: MSE = 15.607286732042526
Time Step 9: MSE = 14.105971386312952
Time Step 10: MSE = 13.410608108459467
Time Step 11: MSE = 12.261563018662331
Time Step 12: MSE = 11.646503132506085
Time Step 13: MSE = 12.652888304185222
Time Step 14: MSE = 11.778069456177905
Time Step 15: MSE = 11.155510935099246
Time Step 16: MSE = 11.694396455021941
Time Step 17: MSE = 11.127488855785101
Time Step 18: MSE = 10.57292252208395
Time Step 19: MSE = 10.640336898939001
Time Step 20: MSE = 10.111622390977569
Time Step 21: MSE = 9.652370799297836
Time Step 22: MSE = 9.21658729640368
Time Step 23: MSE = 8.820500351422867
Time Step 24: MSE = 8.558268642615994
Time Step 25: MSE = 9.141216021305308
Time Step 26: MSE = 9.059501131089856
Time Step 27: MSE = 8.916255740982734
Time Step 28: MSE = 8.655654656082817
Time Step 29: MSE = 8.357377395110829
Time Step 30: MSE = 8.162809931807093
Time Step 31: MSE = 7.950640858029413
Time Step 32: MSE = 7.709153090952736
Time Step 33: MSE = 8.16598434470447
Time Step 34: MSE = 7.984317292029289
Time Step 35: MSE = 7.760033372720031
Time Step 36: MSE = 7.624355414865445
Time Step 37: MSE = 7.427637663895789
Time Step 38: MSE = 7.476689762512224
Time Step 39: MSE = 7.297160499946396
Time Step 40: MSE = 8.579662729854315
Time Step 41: MSE = 8.69627158571198
Time Step 42: MSE = 9.869535223870713
Time Step 43: MSE = 10.21867880564155
Time Step 44: MSE = 11.526761848508883
Time Step 45: MSE = 11.339728031027025
Time Step 46: MSE = 11.103676385577593
Time Step 47: MSE = 12.40424911680527
Time Step 48: MSE = 12.24757927164373
Time Step 49: MSE = 12.056104051009008
Time Step 50: MSE = 11.818252811443019
Time Step 51: MSE = 13.77762161611268

=== Predicting Travel Estimates ===
Model Coefficients: 5.721252182491803
Model Intercept: 10.486835562154027
Mean Squared Error (MSE): 589.7280502950425
MSE over time (as ship approaches):
Time Step 1: MSE = 1303.8732811104214
Time Step 2: MSE = 655.7785261226903
Time Step 3: MSE = 1959.2202746964883
Time Step 4: MSE = 1477.578528634815
Time Step 5: MSE = 1184.117327209489
Time Step 6: MSE = 987.945834676639
Time Step 7: MSE = 847.7070706466868
Time Step 8: MSE = 753.506449738005
Time Step 9: MSE = 671.2506555777532
Time Step 10: MSE = 643.3070339744773
Time Step 11: MSE = 615.9790737804598
Time Step 12: MSE = 588.2395748299874
Time Step 13: MSE = 623.3210070275038
Time Step 14: MSE = 579.0493121728011
Time Step 15: MSE = 556.3170719388391
Time Step 16: MSE = 569.7247781386612
Time Step 17: MSE = 536.2537857389942
Time Step 18: MSE = 507.33771536135623
Time Step 19: MSE = 510.6091184304765
Time Step 20: MSE = 489.40964089934613
Time Step 21: MSE = 466.14731851775116
Time Step 22: MSE = 447.57918317231173
Time Step 23: MSE = 428.6509876682247
Time Step 24: MSE = 421.34372957034157
Time Step 25: MSE = 470.40605712072255
Time Step 26: MSE = 464.4677556589135
Time Step 27: MSE = 453.5357842128694
Time Step 28: MSE = 438.1053328860988
Time Step 29: MSE = 424.7417205445272
Time Step 30: MSE = 412.8749187476131
Time Step 31: MSE = 400.4911143476291
Time Step 32: MSE = 390.52180747444703
Time Step 33: MSE = 407.4417439864542
Time Step 34: MSE = 395.46440737976934
Time Step 35: MSE = 386.98493038918815
Time Step 36: MSE = 380.1495850399572
Time Step 37: MSE = 370.7498179295407
Time Step 38: MSE = 378.1968183849972
Time Step 39: MSE = 368.89820432609974
Time Step 40: MSE = 435.3999855651558
Time Step 41: MSE = 440.52339216485086
Time Step 42: MSE = 451.5685885474596
Time Step 43: MSE = 475.24597508597975
Time Step 44: MSE = 544.1230165421488
Time Step 45: MSE = 532.0313941977976
Time Step 46: MSE = 521.2807508955586
Time Step 47: MSE = 590.0368950129711
Time Step 48: MSE = 582.8200173994974
Time Step 49: MSE = 571.2618774264433
Time Step 50: MSE = 559.9067485856967
Time Step 51: MSE = 589.7280502950425
=================================

