Analyzing journey 1 with 52 records
Arrival Time: 2023-11-01 16:11:49

=== Random Forest Time Regression ===
Feature Importances: [0.96384323 0.03615677 0.         0.        ]
Mean Squared Error (MSE): 0.2070825997543877
MSE over time (as ship approaches):
Time Step 1: MSE = 0.44966479149645594
Time Step 2: MSE = 0.2424772094357303
Time Step 3: MSE = 0.21533604562485023
Time Step 4: MSE = 0.1967553209764284
Time Step 5: MSE = 0.16508121109020862
Time Step 6: MSE = 0.1408480204710201
Time Step 7: MSE = 0.12300981872793097
Time Step 8: MSE = 0.11302595041019274
Time Step 9: MSE = 0.12193308052536232
Time Step 10: MSE = 0.10975046307678042
Time Step 11: MSE = 0.12197347754322721
Time Step 12: MSE = 0.11738907303869389
Time Step 13: MSE = 0.11120581726400983
Time Step 14: MSE = 0.10498719575025015
Time Step 15: MSE = 0.0981185445168033
Time Step 16: MSE = 0.10023456942957044
Time Step 17: MSE = 0.12652419662699804
Time Step 18: MSE = 0.12208659986818875
Time Step 19: MSE = 0.1299264397569314
Time Step 20: MSE = 0.12365116063429098
Time Step 21: MSE = 0.11844639775565775
Time Step 22: MSE = 0.11384982857347346
Time Step 23: MSE = 0.11282514714845837
Time Step 24: MSE = 0.1527644943244045
Time Step 25: MSE = 0.15251002818391027
Time Step 26: MSE = 0.17641001678618837
Time Step 27: MSE = 0.1949528236733711
Time Step 28: MSE = 0.19028189547947605
Time Step 29: MSE = 0.20814377954579388
Time Step 30: MSE = 0.2218349021830199
Time Step 31: MSE = 0.24553860295247312
Time Step 32: MSE = 0.24368721261993523
Time Step 33: MSE = 0.24248364515521986
Time Step 34: MSE = 0.23566984762206034
Time Step 35: MSE = 0.23352387271765415
Time Step 36: MSE = 0.24401157223983885
Time Step 37: MSE = 0.23759162158826463
Time Step 38: MSE = 0.2398974106257066
Time Step 39: MSE = 0.23627271735779923
Time Step 40: MSE = 0.23637732005519335
Time Step 41: MSE = 0.23561205309516664
Time Step 42: MSE = 0.23353735962829208
Time Step 43: MSE = 0.2310381666971125
Time Step 44: MSE = 0.23096664636053557
Time Step 45: MSE = 0.22722131087186684
Time Step 46: MSE = 0.2273951049611324
Time Step 47: MSE = 0.22325616991209232
Time Step 48: MSE = 0.21865065272932727
Time Step 49: MSE = 0.2144005438153859
Time Step 50: MSE = 0.21039393223931246
Time Step 51: MSE = 0.2070825997543877

=== Predicting Travel Estimates ===
Model Coefficients: 12.656556903301997
Model Intercept: -7.418943066723386
Mean Squared Error (MSE): 565.8446784413434
MSE over time (as ship approaches):
Time Step 1: MSE = 1863.6710538928614
Time Step 2: MSE = 2391.724626200382
Time Step 3: MSE = 3008.4226311388134
Time Step 4: MSE = 3061.419312713012
Time Step 5: MSE = 3063.65820908992
Time Step 6: MSE = 2796.3093844537148
Time Step 7: MSE = 2570.1274288101527
Time Step 8: MSE = 2293.638969384187
Time Step 9: MSE = 2040.4758994203366
Time Step 10: MSE = 1836.664572049892
Time Step 11: MSE = 1675.4009688174854
Time Step 12: MSE = 1578.0359748357678
Time Step 13: MSE = 1517.938062879844
Time Step 14: MSE = 1530.3015893400814
Time Step 15: MSE = 1533.4356910356414
Time Step 16: MSE = 1477.5373012438142
Time Step 17: MSE = 1428.462868740297
Time Step 18: MSE = 1358.8825827228966
Time Step 19: MSE = 1287.4245389954613
Time Step 20: MSE = 1225.796772776372
Time Step 21: MSE = 1173.0269345354643
Time Step 22: MSE = 1147.6300284441734
Time Step 23: MSE = 1119.8759718509461
Time Step 24: MSE = 1110.5698043281636
Time Step 25: MSE = 1082.077960617328
Time Step 26: MSE = 1043.188522500511
Time Step 27: MSE = 1013.4209332297546
Time Step 28: MSE = 980.0240497057423
Time Step 29: MSE = 951.7095658722045
Time Step 30: MSE = 921.0828732549804
Time Step 31: MSE = 896.1040794521127
Time Step 32: MSE = 870.8974660842811
Time Step 33: MSE = 846.9850062073534
Time Step 34: MSE = 822.0971626102581
Time Step 35: MSE = 799.053213254953
Time Step 36: MSE = 777.2747353417552
Time Step 37: MSE = 756.7774395957687
Time Step 38: MSE = 736.8850790743967
Time Step 39: MSE = 719.9162465325657
Time Step 40: MSE = 703.4586412152709
Time Step 41: MSE = 686.3219529720161
Time Step 42: MSE = 670.5467202194234
Time Step 43: MSE = 655.0544368270491
Time Step 44: MSE = 640.3731949535319
Time Step 45: MSE = 626.6169741992406
Time Step 46: MSE = 613.8265303132829
Time Step 47: MSE = 603.6946483102046
Time Step 48: MSE = 593.7016795957687
Time Step 49: MSE = 584.1787078254721
Time Step 50: MSE = 575.2076333489917
Time Step 51: MSE = 565.8446784413434

=================================

