Analyzing journey 1 with 124 records
Arrival Time: 2023-06-18 10:34:31

=== Random Forest Time Regression ===
Feature Importances: [0.8004828 0.1995172 0.        0.       ]
Mean Squared Error (MSE): 0.6554566704962501
MSE over time (as ship approaches):
Time Step 1: MSE = 0.7741765133016028
Time Step 2: MSE = 0.4065175994639181
Time Step 3: MSE = 0.7750869789102196
Time Step 4: MSE = 0.864638321181189
Time Step 5: MSE = 0.7210040611828108
Time Step 6: MSE = 0.601409981420172
Time Step 7: MSE = 0.6030438420979288
Time Step 8: MSE = 0.5820094906356588
Time Step 9: MSE = 0.7030975515191259
Time Step 10: MSE = 0.6383824880790006
Time Step 11: MSE = 0.5812919582775922
Time Step 12: MSE = 0.5693823254856296
Time Step 13: MSE = 0.5605723676410658
Time Step 14: MSE = 0.524131134524514
Time Step 15: MSE = 0.6133074022995781
Time Step 16: MSE = 0.5867269811690012
Time Step 17: MSE = 0.5539398677248384
Time Step 18: MSE = 0.5237311396436013
Time Step 19: MSE = 0.49627587692104436
Time Step 20: MSE = 0.4715614041500647
Time Step 21: MSE = 0.45639263843790007
Time Step 22: MSE = 0.4359264748143236
Time Step 23: MSE = 0.4186652627241791
Time Step 24: MSE = 0.40293406119530767
Time Step 25: MSE = 0.38756567536829556
Time Step 26: MSE = 0.43102866662612827
Time Step 27: MSE = 0.4596307692058755
Time Step 28: MSE = 0.455200870485096
Time Step 29: MSE = 0.5013428008160864
Time Step 30: MSE = 0.5771194849181133
Time Step 31: MSE = 0.597407010147352
Time Step 32: MSE = 0.5788231109373927
Time Step 33: MSE = 0.579948390276406
Time Step 34: MSE = 0.6249149777484007
Time Step 35: MSE = 0.6093709684205729
Time Step 36: MSE = 0.5961628235337976
Time Step 37: MSE = 0.5811140936469077
Time Step 38: MSE = 0.5675569033761897
Time Step 39: MSE = 0.5539546810278655
Time Step 40: MSE = 0.5493472474235862
Time Step 41: MSE = 0.537039699515863
Time Step 42: MSE = 0.5248293093746313
Time Step 43: MSE = 0.5152406741914637
Time Step 44: MSE = 0.507009355459071
Time Step 45: MSE = 0.49877007575977833
Time Step 46: MSE = 0.4894223517034531
Time Step 47: MSE = 0.4791596606334962
Time Step 48: MSE = 0.46941680249420276
Time Step 49: MSE = 0.4630232980045813
Time Step 50: MSE = 0.45513122595901756
Time Step 51: MSE = 0.45888969908512905
Time Step 52: MSE = 0.4698469390094263
Time Step 53: MSE = 0.4683627921303956
Time Step 54: MSE = 0.4655044134516591
Time Step 55: MSE = 0.4614768729847173
Time Step 56: MSE = 0.5763004842298228
Time Step 57: MSE = 0.77524358617665
Time Step 58: MSE = 0.8362279786112855
Time Step 59: MSE = 0.8246443405439338
Time Step 60: MSE = 0.8606607266451197
Time Step 61: MSE = 1.0554860653800215
Time Step 62: MSE = 1.0433807399930575
Time Step 63: MSE = 1.0621078342464778
Time Step 64: MSE = 1.0630844363328622
Time Step 65: MSE = 1.0469677006288787
Time Step 66: MSE = 1.0475571411294033
Time Step 67: MSE = 1.0369394056524779
Time Step 68: MSE = 1.0239403668953615
Time Step 69: MSE = 1.0098929955539353
Time Step 70: MSE = 0.9956649409339935
Time Step 71: MSE = 0.9837178271679884
Time Step 72: MSE = 0.9713039796021907
Time Step 73: MSE = 0.9580005582619407
Time Step 74: MSE = 0.9450548443174388
Time Step 75: MSE = 0.9324731893505286
Time Step 76: MSE = 0.9203476140730742
Time Step 77: MSE = 0.9099860173540876
Time Step 78: MSE = 0.8983280859939722
Time Step 79: MSE = 0.8872892702877188
Time Step 80: MSE = 0.8767410812379973
Time Step 81: MSE = 0.8836265813117866
Time Step 82: MSE = 0.8898231300126722
Time Step 83: MSE = 0.8791870155787289
Time Step 84: MSE = 0.8749265110506734
Time Step 85: MSE = 0.8651094392166231
Time Step 86: MSE = 0.8666033383160905
Time Step 87: MSE = 0.8702377423734919
Time Step 88: MSE = 0.8653358945639618
Time Step 89: MSE = 0.8556761040196575
Time Step 90: MSE = 0.8470273383349909
Time Step 91: MSE = 0.8386023601420212
Time Step 92: MSE = 0.8299092199859394
Time Step 93: MSE = 0.8213803506921077
Time Step 94: MSE = 0.8127814854852885
Time Step 95: MSE = 0.8054081207317749
Time Step 96: MSE = 0.7979902345604444
Time Step 97: MSE = 0.7899305803836206
Time Step 98: MSE = 0.7832000970580728
Time Step 99: MSE = 0.7760498602902848
Time Step 100: MSE = 0.7687427452558088
Time Step 101: MSE = 0.7616999524624467
Time Step 102: MSE = 0.7543121776122709
Time Step 103: MSE = 0.7470318159948924
Time Step 104: MSE = 0.7398513816125624
Time Step 105: MSE = 0.737946296743738
Time Step 106: MSE = 0.7334270039257894
Time Step 107: MSE = 0.727360670949003
Time Step 108: MSE = 0.7207476862332423
Time Step 109: MSE = 0.7144784848302083
Time Step 110: MSE = 0.7103819316899841
Time Step 111: MSE = 0.7067900712487121
Time Step 112: MSE = 0.7007746932045839
Time Step 113: MSE = 0.6974444325462654
Time Step 114: MSE = 0.6962046009050993
Time Step 115: MSE = 0.6914829819898478
Time Step 116: MSE = 0.6859019374945956
Time Step 117: MSE = 0.6821827464752218
Time Step 118: MSE = 0.677727172430682
Time Step 119: MSE = 0.6730735782996484
Time Step 120: MSE = 0.6677507980681946
Time Step 121: MSE = 0.6623316529797103
Time Step 122: MSE = 0.6577595677862923
Time Step 123: MSE = 0.6554566704962501

=== Predicting Travel Estimates ===
Model Coefficients: 10.317464080585003
Model Intercept: 30.97987250959102
Mean Squared Error (MSE): 1217.013132111692
MSE over time (as ship approaches):
Time Step 1: MSE = 23.51641593189125
Time Step 2: MSE = 14.166878803293493
Time Step 3: MSE = 104.83208325673839
Time Step 4: MSE = 116.49601202838554
Time Step 5: MSE = 168.02730114399122
Time Step 6: MSE = 235.1982631501697
Time Step 7: MSE = 342.16836421563914
Time Step 8: MSE = 412.6082889655159
Time Step 9: MSE = 423.3792639873171
Time Step 10: MSE = 394.6678273587712
Time Step 11: MSE = 361.13163082943305
Time Step 12: MSE = 331.0785481458894
Time Step 13: MSE = 318.78408372371854
Time Step 14: MSE = 328.0753081691843
Time Step 15: MSE = 378.57522456815565
Time Step 16: MSE = 395.7973084571348
Time Step 17: MSE = 376.86258542756616
Time Step 18: MSE = 359.36723715094763
Time Step 19: MSE = 345.23837365376477
