Analyzing journey 1 with 48 records
Arrival Time: 2023-11-24 22:27:53

=== Random Forest Time Regression ===
Feature Importances: [0.8114351 0.1885649 0.        0.       ]
Mean Squared Error (MSE): 0.42627562918254264
MSE over time (as ship approaches):
Time Step 1: MSE = 1.1377014770324514
Time Step 2: MSE = 0.5741458365067443
Time Step 3: MSE = 0.5629018832447593
Time Step 4: MSE = 0.42267299209762066
Time Step 5: MSE = 0.3443977999853159
Time Step 6: MSE = 0.3271354590968453
Time Step 7: MSE = 0.41246369289119683
Time Step 8: MSE = 0.39019586682044016
Time Step 9: MSE = 0.37204142072219043
Time Step 10: MSE = 0.3548017483720121
Time Step 11: MSE = 0.4337468958366209
Time Step 12: MSE = 0.47106259209119455
Time Step 13: MSE = 0.4441495966057023
Time Step 14: MSE = 0.41242773066369093
Time Step 15: MSE = 0.3983950982949161
Time Step 16: MSE = 0.3735284883819744
Time Step 17: MSE = 0.36668363987783265
Time Step 18: MSE = 0.3464616122537631
Time Step 19: MSE = 0.343499793010166
Time Step 20: MSE = 0.3283616287377536
Time Step 21: MSE = 0.316198229899675
Time Step 22: MSE = 0.3026451475027265
Time Step 23: MSE = 0.2945642668769182
Time Step 24: MSE = 0.31844839523197804
Time Step 25: MSE = 0.3100223013897988
Time Step 26: MSE = 0.3027512820983713
Time Step 27: MSE = 0.29473349717620545
Time Step 28: MSE = 0.28452249113268674
Time Step 29: MSE = 0.31332410677410033
Time Step 30: MSE = 0.3249408576045808
Time Step 31: MSE = 0.31654300063830054
Time Step 32: MSE = 0.3070973034151607
Time Step 33: MSE = 0.3163869465515127
Time Step 34: MSE = 0.42778156410491663
Time Step 35: MSE = 0.49843812879096755
Time Step 36: MSE = 0.497424393305563
Time Step 37: MSE = 0.48411320795169005
Time Step 38: MSE = 0.4719856531706073
Time Step 39: MSE = 0.46341212304704354
Time Step 40: MSE = 0.4610675969091941
Time Step 41: MSE = 0.4509020562408678
Time Step 42: MSE = 0.4415788077495348
Time Step 43: MSE = 0.4317647203223982
Time Step 44: MSE = 0.42295811280236156
Time Step 45: MSE = 0.41603519745647133
Time Step 46: MSE = 0.4077619549913955
Time Step 47: MSE = 0.42627562918254264

=== Predicting Travel Estimates ===
Model Coefficients: 12.087712091623644
Model Intercept: -1.4980669665502546
Mean Squared Error (MSE): 773.0780518650522
MSE over time (as ship approaches):
Time Step 1: MSE = 2747.9036841769203
Time Step 2: MSE = 2205.099428740887
Time Step 3: MSE = 1783.029406829588
Time Step 4: MSE = 1462.3612290328706
Time Step 5: MSE = 1200.3972892980462
Time Step 6: MSE = 1024.5469312355388
Time Step 7: MSE = 880.5596947431497
Time Step 8: MSE = 844.6908332282304
Time Step 9: MSE = 894.6125623022649
Time Step 10: MSE = 1065.6905732651655
Time Step 11: MSE = 1411.885261249454
Time Step 12: MSE = 1771.4418933693298
Time Step 13: MSE = 1904.680158573959
Time Step 14: MSE = 1983.9409302138956
Time Step 15: MSE = 1907.8071845823351
Time Step 16: MSE = 1822.5175848846875
Time Step 17: MSE = 1723.539563748633
Time Step 18: MSE = 1630.0094053457076
Time Step 19: MSE = 1544.254295924404
Time Step 20: MSE = 1476.4655486729496
Time Step 21: MSE = 1424.1402885002692
Time Step 22: MSE = 1388.5434804089261
Time Step 23: MSE = 1389.0305469301923
Time Step 24: MSE = 1351.361392747471
Time Step 25: MSE = 1306.6586172150146
Time Step 26: MSE = 1263.4472096002257
Time Step 27: MSE = 1256.003912951738
Time Step 28: MSE = 1249.5781908294805
Time Step 29: MSE = 1221.032240460072
Time Step 30: MSE = 1190.3978305956703
Time Step 31: MSE = 1155.409902586964
Time Step 32: MSE = 1119.8986005680683
Time Step 33: MSE = 1086.057627075644
Time Step 34: MSE = 1054.6649214625206
Time Step 35: MSE = 1026.8591071764013
Time Step 36: MSE = 1003.9641373091958
Time Step 37: MSE = 978.1445234432286
Time Step 38: MSE = 952.6136992428337
Time Step 39: MSE = 928.472564971775
Time Step 40: MSE = 905.2911461940597
Time Step 41: MSE = 883.2657850068748
Time Step 42: MSE = 862.2563325856884
Time Step 43: MSE = 842.6688807635618
Time Step 44: MSE = 823.5183978319942
Time Step 45: MSE = 805.5030884914427
Time Step 46: MSE = 788.1018465755769
Time Step 47: MSE = 773.0780518650522

=================================

