Analyzing journey 1 with 84 records
Arrival Time: 2023-08-19 10:07:10
=== Predicting Travel Distance ===
Model Coefficients: [11.17362725]
Model Intercept: 11.219582644608863
Mean Squared Error (MSE): 547.8705796610236
MSE over time (as ship approaches):
Time Step 1: MSE = 1923.4146608760464
Time Step 2: MSE = 2119.9011008794037
Time Step 3: MSE = 2451.5305842478997
Time Step 4: MSE = 2307.383021845169
Time Step 5: MSE = 1940.4640442049695
Time Step 6: MSE = 1619.5242607819384
Time Step 7: MSE = 1390.8841119942385
Time Step 8: MSE = 1228.7317868644018
Time Step 9: MSE = 1098.637007723783
Time Step 10: MSE = 1022.6708368969117
Time Step 11: MSE = 931.0122948261702
Time Step 12: MSE = 853.6708741911194
Time Step 13: MSE = 812.5364446820612
Time Step 14: MSE = 845.2401147294678
Time Step 15: MSE = 903.0235754363702
Time Step 16: MSE = 939.2727321695857
Time Step 17: MSE = 956.7311626612068
Time Step 18: MSE = 931.0439489045261
Time Step 19: MSE = 899.6005236929687
Time Step 20: MSE = 886.2206056781484
Time Step 21: MSE = 943.1603175234652
Time Step 22: MSE = 986.6569882569943
Time Step 23: MSE = 1055.6622655804695
Time Step 24: MSE = 1049.1228348378002
Time Step 25: MSE = 1047.4011945333348
Time Step 26: MSE = 1051.7140245345147
Time Step 27: MSE = 1043.4685052574414
Time Step 28: MSE = 1032.3181996480757
Time Step 29: MSE = 1014.6618875757165
Time Step 30: MSE = 991.4830275841982
Time Step 31: MSE = 963.2162796482006
Time Step 32: MSE = 935.0488143506573
Time Step 33: MSE = 907.7109487827125
Time Step 34: MSE = 881.1568178841786
Time Step 35: MSE = 859.4411632649119
Time Step 36: MSE = 846.4800269815852
Time Step 37: MSE = 836.9287106607698
Time Step 38: MSE = 824.225381587715
Time Step 39: MSE = 804.9384138403456
Time Step 40: MSE = 785.1035077345522
Time Step 41: MSE = 766.2583707816108
Time Step 42: MSE = 748.7858028025554
Time Step 43: MSE = 739.2300680766718
Time Step 44: MSE = 738.7326646279529
Time Step 45: MSE = 728.4811462657805
Time Step 46: MSE = 715.7851840530104
Time Step 47: MSE = 701.1414386212011
Time Step 48: MSE = 686.7616101309823
Time Step 49: MSE = 673.500802364441
Time Step 50: MSE = 661.3291916929688
Time Step 51: MSE = 657.7426116388172
Time Step 52: MSE = 656.8414443196177
Time Step 53: MSE = 665.5051223344356
Time Step 54: MSE = 670.2476062648394
Time Step 55: MSE = 667.566507266451
Time Step 56: MSE = 661.5736687576061
Time Step 57: MSE = 660.3766308066034
Time Step 58: MSE = 664.3415894025251
Time Step 59: MSE = 668.2922907613718
Time Step 60: MSE = 673.4497438262829
Time Step 61: MSE = 678.6233940076661
Time Step 62: MSE = 690.7369581936446
Time Step 63: MSE = 694.4028759647325
Time Step 64: MSE = 693.0426555632087
Time Step 65: MSE = 688.775162320357
Time Step 66: MSE = 681.0350245200356
Time Step 67: MSE = 671.3804697807747
Time Step 68: MSE = 661.6474902761356
Time Step 69: MSE = 652.4485284512581
Time Step 70: MSE = 643.1975490691734
Time Step 71: MSE = 634.1399394237757
Time Step 72: MSE = 625.9162319210213
Time Step 73: MSE = 619.0775004709717
Time Step 74: MSE = 612.4793984155183
Time Step 75: MSE = 604.7299153546037
Time Step 76: MSE = 596.8286139499946
Time Step 77: MSE = 589.1171744664837
Time Step 78: MSE = 581.5771300143103
Time Step 79: MSE = 574.4890373220236
Time Step 80: MSE = 567.4983924692723
Time Step 81: MSE = 560.6576928746159
Time Step 82: MSE = 554.2996820707991
Time Step 83: MSE = 547.8705796610236

Analyzing journey 2 with 9 records
Arrival Time: 2023-10-29 00:18:29
=== Predicting Travel Distance ===
Model Coefficients: [14.2610129]
Model Intercept: -0.19619319053612116
Mean Squared Error (MSE): 1.7077663585143723
MSE over time (as ship approaches):
Time Step 1: MSE = 7.3457599480519535
Time Step 2: MSE = 5.192590046414299
Time Step 3: MSE = 4.128676789947446
Time Step 4: MSE = 3.1376553326209566
Time Step 5: MSE = 2.510216795715122
Time Step 6: MSE = 2.0963201859007548
Time Step 7: MSE = 1.8550655177295816
Time Step 8: MSE = 1.7077663585143723

