Analyzing journey 1 with 45 records
Arrival Time: 2023-09-06 06:08:33
=== Predicting Travel Distance ===
Model Coefficients: [13.18870195]
Model Intercept: -3.2658467940566425
Mean Squared Error (MSE): 527.0180498777936
MSE over time (as ship approaches):
Time Step 1: MSE = 1724.228447563827
Time Step 2: MSE = 1290.2950199187435
Time Step 3: MSE = 1109.042666637159
Time Step 4: MSE = 897.9526273727531
Time Step 5: MSE = 718.4028321227051
Time Step 6: MSE = 644.2012916614269
Time Step 7: MSE = 687.257698781504
Time Step 8: MSE = 792.8652842548778
Time Step 9: MSE = 913.4080765285588
Time Step 10: MSE = 1089.2086412260917
Time Step 11: MSE = 1286.318647857617
Time Step 12: MSE = 1357.605479791248
Time Step 13: MSE = 1297.8522022862587
Time Step 14: MSE = 1223.2139804786023
Time Step 15: MSE = 1141.727923041321
Time Step 16: MSE = 1078.2794090462685
Time Step 17: MSE = 1048.642737598945
Time Step 18: MSE = 1010.1236198077924
Time Step 19: MSE = 980.6426107624657
Time Step 20: MSE = 938.194273217947
Time Step 21: MSE = 915.3416714644451
Time Step 22: MSE = 906.8585709154111
Time Step 23: MSE = 918.713339519472
Time Step 24: MSE = 911.2361041764684
Time Step 25: MSE = 896.2265252120243
Time Step 26: MSE = 872.8666357614816
Time Step 27: MSE = 845.7028729269697
Time Step 28: MSE = 816.8129123200603
Time Step 29: MSE = 788.9260389142548
Time Step 30: MSE = 762.7881003417336
Time Step 31: MSE = 738.1821024886655
Time Step 32: MSE = 715.7127983868529
Time Step 33: MSE = 694.9772797422013
Time Step 34: MSE = 674.6221295223893
Time Step 35: MSE = 655.6651104509614
Time Step 36: MSE = 637.7789684377971
Time Step 37: MSE = 620.5433835315522
Time Step 38: MSE = 604.2213132961394
Time Step 39: MSE = 588.9485761732773
Time Step 40: MSE = 574.7461771566853
Time Step 41: MSE = 561.3095496437121
Time Step 42: MSE = 548.4420407377187
Time Step 43: MSE = 537.6133882979061
Time Step 44: MSE = 527.0180498777936

