Analyzing journey 1 with 92 records
Arrival Time: No arrival time
=== Predicting Travel Distance ===
Model Coefficients: [12.15200747]
Model Intercept: 32.53874190876584
Mean Squared Error (MSE): 1665.1643650197777
MSE over time (as ship approaches):
Time Step 1: MSE = 1004.619662656926
Time Step 2: MSE = 791.7285000602047
Time Step 3: MSE = 652.0905489910822
Time Step 4: MSE = 560.8441415611125
Time Step 5: MSE = 481.34330750191447
Time Step 6: MSE = 476.39981989568196
Time Step 7: MSE = 469.3807282999727
Time Step 8: MSE = 466.3398757404973
Time Step 9: MSE = 470.59154047364325
Time Step 10: MSE = 457.13988708070264
Time Step 11: MSE = 444.21828730188423
Time Step 12: MSE = 420.4027922404996
Time Step 13: MSE = 403.44838974312046
Time Step 14: MSE = 390.8563770865462
Time Step 15: MSE = 380.5246106328992
Time Step 16: MSE = 371.0377146489782
Time Step 17: MSE = 362.6575466087551
Time Step 18: MSE = 358.9836610507543
Time Step 19: MSE = 351.7278769911937
Time Step 20: MSE = 344.69610954159305
Time Step 21: MSE = 338.25012723265854
Time Step 22: MSE = 330.4194845668631
Time Step 23: MSE = 323.64323766597585
Time Step 24: MSE = 319.49632646451664
Time Step 25: MSE = 311.4430121431731
Time Step 26: MSE = 302.16953865851804
Time Step 27: MSE = 292.5296191636636
Time Step 28: MSE = 284.079246908087
Time Step 29: MSE = 278.56690759401755
Time Step 30: MSE = 273.47045554900905
Time Step 31: MSE = 267.7351771813563
Time Step 32: MSE = 265.5108922246757
Time Step 33: MSE = 263.21709485144464
Time Step 34: MSE = 258.3747185206722
Time Step 35: MSE = 254.76985147341793
Time Step 36: MSE = 251.62747965731705
Time Step 37: MSE = 249.20389809186767
Time Step 38: MSE = 246.70069464381316
Time Step 39: MSE = 244.77381873880782
Time Step 40: MSE = 244.75091959077608
Time Step 41: MSE = 241.64463541784465
Time Step 42: MSE = 238.73644972215828
Time Step 43: MSE = 239.60318627375437
Time Step 44: MSE = 239.4928512060643
Time Step 45: MSE = 236.25990165681984
Time Step 46: MSE = 232.47778693615996
Time Step 47: MSE = 229.0291338218222
Time Step 48: MSE = 225.03893669895203
Time Step 49: MSE = 221.2698524352349
Time Step 50: MSE = 218.05909744986366
Time Step 51: MSE = 214.41179721981197
Time Step 52: MSE = 211.08233144212087
Time Step 53: MSE = 209.00245273303636
Time Step 54: MSE = 205.7432849282018
Time Step 55: MSE = 202.00846028681812
Time Step 56: MSE = 198.44616216695223
Time Step 57: MSE = 195.3565720579051
Time Step 58: MSE = 192.95543606816895
Time Step 59: MSE = 192.10713525393444
Time Step 60: MSE = 193.0735301516357
Time Step 61: MSE = 195.26105522867658
Time Step 62: MSE = 197.95829867287614
Time Step 63: MSE = 203.82873216261657
Time Step 64: MSE = 209.90374533011752
Time Step 65: MSE = 215.58441400453216
Time Step 66: MSE = 221.12634841000124
Time Step 67: MSE = 227.40131335737502
Time Step 68: MSE = 235.19504975884973
Time Step 69: MSE = 242.1565313260768
Time Step 70: MSE = 250.89213708106078
Time Step 71: MSE = 258.50859332562663
Time Step 72: MSE = 266.5344166855809
Time Step 73: MSE = 275.74588146793855
Time Step 74: MSE = 287.42670819105797
Time Step 75: MSE = 301.3750390862598
Time Step 76: MSE = 315.5111236773731
Time Step 77: MSE = 337.09870426553323
Time Step 78: MSE = 359.5115880300819
Time Step 79: MSE = 391.73615818494477
Time Step 80: MSE = 422.00688098691796
Time Step 81: MSE = 452.9057693618801
Time Step 82: MSE = 488.5307159439846
Time Step 83: MSE = 537.6403826097695
Time Step 84: MSE = 592.0747773480512
Time Step 85: MSE = 647.1050129010447
Time Step 86: MSE = 691.456968197799
Time Step 87: MSE = 721.3840924213032
Time Step 88: MSE = 740.6116525741251
Time Step 89: MSE = 732.4146453090805
Time Step 90: MSE = 732.7488807682621
Time Step 91: MSE = 1230.7898869176706
Time Step 92: MSE = 1665.1643650197777

