Analyzing journey 1 with 65 records
Arrival Time: No arrival time
=== Predicting Travel Distance ===
Model Coefficients: [17.43529283]
Model Intercept: -50.31826638236345
Mean Squared Error (MSE): 1460.0352398376804
MSE over time (as ship approaches):
Time Step 1: MSE = 9912.686626482558
Time Step 2: MSE = 7607.398579298326
Time Step 3: MSE = 5121.675264995255
Time Step 4: MSE = 3881.70498135606
Time Step 5: MSE = 3183.9702582339005
Time Step 6: MSE = 2956.339645046561
Time Step 7: MSE = 2901.23405268723
Time Step 8: MSE = 2816.0139094709043
Time Step 9: MSE = 2694.3570033787664
Time Step 10: MSE = 2595.943402599045
Time Step 11: MSE = 2531.587837069213
Time Step 12: MSE = 2479.420959519158
Time Step 13: MSE = 2402.623962591965
Time Step 14: MSE = 2320.565674772925
Time Step 15: MSE = 2181.245522706235
Time Step 16: MSE = 2062.43839747899
Time Step 17: MSE = 1954.2849685486774
Time Step 18: MSE = 1847.1070071840377
Time Step 19: MSE = 1754.8746624455744
Time Step 20: MSE = 1673.7875384649396
Time Step 21: MSE = 1602.48160751879
Time Step 22: MSE = 1543.3149356662318
Time Step 23: MSE = 1492.8167474177621
Time Step 24: MSE = 1448.4172008268686
Time Step 25: MSE = 1411.2024974849658
Time Step 26: MSE = 1381.6907220343119
Time Step 27: MSE = 1360.650680099809
Time Step 28: MSE = 1332.7672821365375
Time Step 29: MSE = 1315.1780987364716
Time Step 30: MSE = 1289.1203454168765
Time Step 31: MSE = 1271.5341878836882
Time Step 32: MSE = 1260.3522212394037
Time Step 33: MSE = 1240.6104081231558
Time Step 34: MSE = 1223.927984664726
Time Step 35: MSE = 1205.8711928329826
Time Step 36: MSE = 1191.6215139423778
Time Step 37: MSE = 1174.7986944171282
Time Step 38: MSE = 1160.301643822889
Time Step 39: MSE = 1142.4473797484757
Time Step 40: MSE = 1125.7422183698352
Time Step 41: MSE = 1111.314940185289
Time Step 42: MSE = 1098.5168970970178
Time Step 43: MSE = 1080.123527828219
Time Step 44: MSE = 1065.9061294831615
Time Step 45: MSE = 1052.5915967252188
Time Step 46: MSE = 1035.6011840041338
Time Step 47: MSE = 1017.6898084771083
Time Step 48: MSE = 1000.2429257068621
Time Step 49: MSE = 983.9262377209109
Time Step 50: MSE = 969.7951147895127
Time Step 51: MSE = 953.2993324032251
Time Step 52: MSE = 936.1011177231896
Time Step 53: MSE = 919.3230483659709
Time Step 54: MSE = 1138.4798649049462
Time Step 55: MSE = 1287.3234314436982
Time Step 56: MSE = 1395.7716819941493
Time Step 57: MSE = 1459.7105714226645
Time Step 58: MSE = 1469.1943004867594
Time Step 59: MSE = 1473.0588309601462
Time Step 60: MSE = 1462.4029458908867
Time Step 61: MSE = 1467.3927477259767
Time Step 62: MSE = 1468.9178784965309
Time Step 63: MSE = 1448.9267082389472
Time Step 64: MSE = 1447.0282999058318
Time Step 65: MSE = 1460.0352398376804

