Analyzing journey 1 with 58 records
Arrival Time: 2023-08-26 07:35:37
=== Predicting Travel Distance ===
Model Coefficients: [12.3481395]
Model Intercept: -4.5667488944669685
Mean Squared Error (MSE): 180.18343610774357
MSE over time (as ship approaches):
Time Step 1: MSE = 419.4346678875646
Time Step 2: MSE = 466.9664206712541
Time Step 3: MSE = 350.86970396006933
Time Step 4: MSE = 266.5827183670797
Time Step 5: MSE = 232.36735998878652
Time Step 6: MSE = 265.201637719201
Time Step 7: MSE = 296.66884573627755
Time Step 8: MSE = 410.0527090665033
Time Step 9: MSE = 379.27543462119655
Time Step 10: MSE = 352.44185058451393
Time Step 11: MSE = 320.93581308477945
Time Step 12: MSE = 309.33454778832555
Time Step 13: MSE = 332.13720997236186
Time Step 14: MSE = 335.35895311705656
Time Step 15: MSE = 318.486451209945
Time Step 16: MSE = 301.45886995555804
Time Step 17: MSE = 284.47650064755226
Time Step 18: MSE = 273.76786618146775
Time Step 19: MSE = 259.82967674587405
Time Step 20: MSE = 246.90287237692223
Time Step 21: MSE = 235.5296165208217
Time Step 22: MSE = 231.8717641538556
Time Step 23: MSE = 227.1592865074231
Time Step 24: MSE = 229.53100223631364
Time Step 25: MSE = 226.57274946881492
Time Step 26: MSE = 226.85391165369936
Time Step 27: MSE = 226.7629814935124
Time Step 28: MSE = 224.89141340382025
Time Step 29: MSE = 224.08113905995657
Time Step 30: MSE = 228.8654923399842
Time Step 31: MSE = 233.2035615131964
Time Step 32: MSE = 229.3390988708167
Time Step 33: MSE = 231.35350430119158
Time Step 34: MSE = 241.07677620812115
Time Step 35: MSE = 245.22765474389422
Time Step 36: MSE = 247.55188664420888
Time Step 37: MSE = 243.62231709108266
Time Step 38: MSE = 238.80588619595872
Time Step 39: MSE = 233.22162288299498
Time Step 40: MSE = 227.64748480383773
Time Step 41: MSE = 223.07141797580596
Time Step 42: MSE = 219.5517148146292
Time Step 43: MSE = 220.0460787632685
Time Step 44: MSE = 217.90694552037183
Time Step 45: MSE = 215.4497130066796
Time Step 46: MSE = 211.7684581205751
Time Step 47: MSE = 210.62071626634142
Time Step 48: MSE = 206.44119412600125
Time Step 49: MSE = 202.7632811278271
Time Step 50: MSE = 199.02365152283528
Time Step 51: MSE = 196.70590179427523
Time Step 52: MSE = 194.02776149581968
Time Step 53: MSE = 190.74424397957023
Time Step 54: MSE = 187.23191149855722
Time Step 55: MSE = 183.9798590737187
Time Step 56: MSE = 181.23185183906986
Time Step 57: MSE = 180.18343610774357

