Analyzing journey 1 with 382 records
Arrival Time: 2023-09-12 05:56:11
=== Predicting Travel Distance ===
Model Coefficients: [6.56166085]
Model Intercept: -159.68813368947053
Mean Squared Error (MSE): 25046.97440748611
MSE over time (as ship approaches):
Time Step 1: MSE = 312138.6928239752
Time Step 2: MSE = 276272.826525184
Time Step 3: MSE = 252391.22551907226
Time Step 4: MSE = 234936.80334300143
Time Step 5: MSE = 221499.0557360827
Time Step 6: MSE = 210781.43395267485
Time Step 7: MSE = 202000.56866121135
Time Step 8: MSE = 194662.73400164238
Time Step 9: MSE = 186846.70416132672
Time Step 10: MSE = 178856.81382269517
Time Step 11: MSE = 170876.15179351575
Time Step 12: MSE = 163980.99559992968
Time Step 13: MSE = 158130.67373214304
Time Step 14: MSE = 153377.6735741911
Time Step 15: MSE = 148684.7595133385
Time Step 16: MSE = 144574.1944804597
Time Step 17: MSE = 140929.7728283942
Time Step 18: MSE = 137387.10624937085
Time Step 19: MSE = 134209.35189326716
Time Step 20: MSE = 131331.59835828329
Time Step 21: MSE = 128724.71952110801
Time Step 22: MSE = 126067.90136995418
Time Step 23: MSE = 123647.575383772
Time Step 24: MSE = 121439.89963524562
Time Step 25: MSE = 119413.03277741477
Time Step 26: MSE = 117542.14656322892
Time Step 27: MSE = 115640.79714581632
Time Step 28: MSE = 113881.44755487419
Time Step 29: MSE = 112244.84288844104
Time Step 30: MSE = 110501.55546802592
Time Step 31: MSE = 108875.2715346385
Time Step 32: MSE = 107380.24988085913
Time Step 33: MSE = 105972.11847855314
Time Step 34: MSE = 104488.60439282423
Time Step 35: MSE = 103101.7915479354
Time Step 36: MSE = 101507.16559203918
Time Step 37: MSE = 100014.21695861235
Time Step 38: MSE = 98620.00836307675
Time Step 39: MSE = 97167.37374817109
Time Step 40: MSE = 95787.48288500545
Time Step 41: MSE = 94478.53149275435
Time Step 42: MSE = 93169.65031318234
Time Step 43: MSE = 91927.7515313599
Time Step 44: MSE = 90737.62336938747
Time Step 45: MSE = 89383.10529027064
Time Step 46: MSE = 88104.55181821166
Time Step 47: MSE = 86880.64529322338
Time Step 48: MSE = 85620.24919204945
Time Step 49: MSE = 84413.59615960403
Time Step 50: MSE = 83256.04760099227
Time Step 51: MSE = 82062.02527209983
Time Step 52: MSE = 80917.08898641253
Time Step 53: MSE = 79777.55667943355
Time Step 54: MSE = 78681.35805658906
Time Step 55: MSE = 77632.56913012285
Time Step 56: MSE = 76574.63307128253
Time Step 57: MSE = 75556.26701373291
Time Step 58: MSE = 74574.651578839
Time Step 59: MSE = 73579.91127372543
Time Step 60: MSE = 72620.22653265313
Time Step 61: MSE = 71693.70622967211
Time Step 62: MSE = 70742.91932850712
Time Step 63: MSE = 69826.98564306677
Time Step 64: MSE = 68941.45748703992
Time Step 65: MSE = 68056.95024892488
Time Step 66: MSE = 67202.66428521831
Time Step 67: MSE = 66352.46311708397
Time Step 68: MSE = 65528.854516150976
Time Step 69: MSE = 64731.08509133434
Time Step 70: MSE = 63934.63174703566
Time Step 71: MSE = 63150.12520869125
Time Step 72: MSE = 62373.91089700056
Time Step 73: MSE = 61600.41880105898
Time Step 74: MSE = 60850.62084244958
Time Step 75: MSE = 60100.87385719539
Time Step 76: MSE = 59374.89241286926
Time Step 77: MSE = 58657.233757361384
Time Step 78: MSE = 57959.71983689657
Time Step 79: MSE = 57266.36797973145
Time Step 80: MSE = 56591.72478521941
Time Step 81: MSE = 55926.464344032785
Time Step 82: MSE = 55269.608961262005
Time Step 83: MSE = 54629.89356317398
Time Step 84: MSE = 54001.130305874496
Time Step 85: MSE = 53388.32279581653
Time Step 86: MSE = 52789.77912825734
Time Step 87: MSE = 52194.1548876995
Time Step 88: MSE = 51613.85829940517
Time Step 89: MSE = 51048.351633525876
Time Step 90: MSE = 50496.26744614076
Time Step 91: MSE = 49944.27277683183
Time Step 92: MSE = 49408.891057036584
Time Step 93: MSE = 48881.91603265836
Time Step 94: MSE = 48366.816512843
Time Step 95: MSE = 47857.80091465831
Time Step 96: MSE = 47359.50593512886
Time Step 97: MSE = 46871.32073773201
Time Step 98: MSE = 46393.06282100893
Time Step 99: MSE = 45924.9284672932
Time Step 100: MSE = 45466.07629929314
Time Step 101: MSE = 45017.345808711536
Time Step 102: MSE = 44578.84680022611
Time Step 103: MSE = 44148.537493788644
Time Step 104: MSE = 43726.03789310948
Time Step 105: MSE = 43311.25120213911
Time Step 106: MSE = 42910.06814600781
Time Step 107: MSE = 42521.78117083278
Time Step 108: MSE = 42137.72360267696
Time Step 109: MSE = 41762.37907493286
Time Step 110: MSE = 41394.63568956857
Time Step 111: MSE = 41032.832686437636
Time Step 112: MSE = 40684.416112443396
Time Step 113: MSE = 40339.51671714038
Time Step 114: MSE = 40005.64478026546
Time Step 115: MSE = 39676.25615656562
Time Step 116: MSE = 39359.67622443588
Time Step 117: MSE = 39045.75261421552
Time Step 118: MSE = 38745.57996502856
Time Step 119: MSE = 38445.63035673779
Time Step 120: MSE = 38159.1596562377
Time Step 121: MSE = 37893.14284535802
Time Step 122: MSE = 37630.19529276775
Time Step 123: MSE = 37373.829838696736
Time Step 124: MSE = 37134.76597148693
Time Step 125: MSE = 36897.52301656203
Time Step 126: MSE = 36659.57926215507
Time Step 127: MSE = 36447.60967877597
Time Step 128: MSE = 36232.47046657265
Time Step 129: MSE = 36023.602365117484
Time Step 130: MSE = 35824.991145820095
Time Step 131: MSE = 35627.82144157385
Time Step 132: MSE = 35445.8761374647
Time Step 133: MSE = 35276.05835444691
Time Step 134: MSE = 35109.49060942271
Time Step 135: MSE = 34948.78375650073
Time Step 136: MSE = 34814.98906854151
Time Step 137: MSE = 34679.66785939877
Time Step 138: MSE = 34545.66315805481
Time Step 139: MSE = 34422.11518994282
Time Step 140: MSE = 34302.41946559097
Time Step 141: MSE = 34191.20568376774
Time Step 142: MSE = 34076.9495906175
Time Step 143: MSE = 33986.320741825315
Time Step 144: MSE = 33896.76756555688
Time Step 145: MSE = 33809.801185954864
Time Step 146: MSE = 33736.2925109224
Time Step 147: MSE = 33652.31999655582
Time Step 148: MSE = 33574.24317831926
Time Step 149: MSE = 33479.92350612671
Time Step 150: MSE = 33377.26701170798
Time Step 151: MSE = 33259.66789268909
Time Step 152: MSE = 33142.52117172162
Time Step 153: MSE = 33020.23422073784
Time Step 154: MSE = 32904.213467786765
Time Step 155: MSE = 32820.61172495684
Time Step 156: MSE = 32745.101109376355
Time Step 157: MSE = 32671.59656023773
Time Step 158: MSE = 32622.438089062212
Time Step 159: MSE = 32573.784577452585
Time Step 160: MSE = 32519.167805803103
Time Step 161: MSE = 32470.14370965791
Time Step 162: MSE = 32436.106982143574
Time Step 163: MSE = 32409.579633563437
Time Step 164: MSE = 32383.316442927935
Time Step 165: MSE = 32371.416900635035
Time Step 166: MSE = 32376.020364486438
Time Step 167: MSE = 32384.75877904957
Time Step 168: MSE = 32397.298469181063
Time Step 169: MSE = 32388.813183778155
Time Step 170: MSE = 32372.27706050429
Time Step 171: MSE = 32354.965360255843
Time Step 172: MSE = 32321.535847687395
Time Step 173: MSE = 32290.456337159205
Time Step 174: MSE = 32247.20923796566
Time Step 175: MSE = 32198.611630796444
Time Step 176: MSE = 32152.67161200732
Time Step 177: MSE = 32103.570994148526
Time Step 178: MSE = 32055.62881692402
Time Step 179: MSE = 32025.338222959017
Time Step 180: MSE = 32007.921885241165
Time Step 181: MSE = 31992.880885508883
Time Step 182: MSE = 31993.777428938924
Time Step 183: MSE = 31993.946284299207
Time Step 184: MSE = 31976.031437455797
Time Step 185: MSE = 31969.8680447546
Time Step 186: MSE = 31948.552738629918
Time Step 187: MSE = 31914.586422669778
Time Step 188: MSE = 31877.343137806838
Time Step 189: MSE = 31837.783631237548
Time Step 190: MSE = 31788.243640803834
Time Step 191: MSE = 31741.231258110718
Time Step 192: MSE = 31683.84801986934
Time Step 193: MSE = 31636.324897276576
Time Step 194: MSE = 31572.451608077234
Time Step 195: MSE = 31505.438412654767
