Analyzing journey 1 with 218 records
Arrival Time: No arrival time
=== Predicting Travel Distance ===
Model Coefficients: [4.82222845]
Model Intercept: 108.28907935719002
Mean Squared Error (MSE): 9605.067936937063
MSE over time (as ship approaches):
Time Step 1: MSE = 19598.985734258775
Time Step 2: MSE = 19228.683608546566
Time Step 3: MSE = 19757.811780760876
Time Step 4: MSE = 19798.69025567526
Time Step 5: MSE = 20217.09617404036
Time Step 6: MSE = 20335.353767898912
Time Step 7: MSE = 20006.094481008087
Time Step 8: MSE = 19630.630792107953
Time Step 9: MSE = 18775.434243177053
Time Step 10: MSE = 18031.57580935825
Time Step 11: MSE = 17241.580227993232
Time Step 12: MSE = 16592.654207953437
Time Step 13: MSE = 16141.012900737376
Time Step 14: MSE = 15707.652392473203
Time Step 15: MSE = 15402.791555814876
Time Step 16: MSE = 15131.714360876926
Time Step 17: MSE = 14800.973366533177
Time Step 18: MSE = 14474.565945117454
Time Step 19: MSE = 14010.324980797797
Time Step 20: MSE = 13580.025857372864
Time Step 21: MSE = 13146.02153011155
Time Step 22: MSE = 12746.952826893474
Time Step 23: MSE = 12332.529682254102
Time Step 24: MSE = 11961.608441195907
Time Step 25: MSE = 11591.42213723916
Time Step 26: MSE = 11246.163364638005
Time Step 27: MSE = 10926.752774127845
Time Step 28: MSE = 10649.890916514594
Time Step 29: MSE = 10393.013398904657
Time Step 30: MSE = 10092.97487503153
Time Step 31: MSE = 9812.78475438317
Time Step 32: MSE = 9512.058760766413
Time Step 33: MSE = 9225.954872653176
Time Step 34: MSE = 8956.725395835072
Time Step 35: MSE = 8703.677416397511
Time Step 36: MSE = 8468.025511443364
Time Step 37: MSE = 8267.966656504437
Time Step 38: MSE = 8133.174182290966
Time Step 39: MSE = 8042.629021130213
Time Step 40: MSE = 7988.511457549958
Time Step 41: MSE = 7974.902541695274
Time Step 42: MSE = 8019.153404428444
Time Step 43: MSE = 8090.046857472127
Time Step 44: MSE = 8289.657818935118
Time Step 45: MSE = 8488.909629992499
Time Step 46: MSE = 8646.410798015964
Time Step 47: MSE = 8846.683428316504
Time Step 48: MSE = 9148.574354204522
Time Step 49: MSE = 9472.254145097588
Time Step 50: MSE = 9834.986710388468
Time Step 51: MSE = 10140.662727040337
Time Step 52: MSE = 10438.792067240825
Time Step 53: MSE = 10803.11458357311
Time Step 54: MSE = 11111.463558734751
Time Step 55: MSE = 11420.621203880917
Time Step 56: MSE = 11817.244275127483
Time Step 57: MSE = 12275.563807699657
Time Step 58: MSE = 12692.730468842721
Time Step 59: MSE = 13131.41487102806
Time Step 60: MSE = 13530.980846193092
Time Step 61: MSE = 13922.515728824896
Time Step 62: MSE = 14315.034625581871
Time Step 63: MSE = 14697.441990319645
Time Step 64: MSE = 15178.231221294585
Time Step 65: MSE = 15736.757560927275
Time Step 66: MSE = 16313.441371824078
Time Step 67: MSE = 17200.717551642174
Time Step 68: MSE = 17904.614683521697
Time Step 69: MSE = 18072.728551953904
Time Step 70: MSE = 18194.20129077128
Time Step 71: MSE = 18281.50210053414
Time Step 72: MSE = 18362.62445353907
Time Step 73: MSE = 18199.145701916455
Time Step 74: MSE = 18027.570229843604
Time Step 75: MSE = 17859.267555970797
Time Step 76: MSE = 17702.057022289882
Time Step 77: MSE = 17506.724542357646
Time Step 78: MSE = 17301.01805988603
Time Step 79: MSE = 17091.30363988197
Time Step 80: MSE = 16882.82734696003
Time Step 81: MSE = 16674.46941717252
Time Step 82: MSE = 16471.12497019198
Time Step 83: MSE = 16273.068341583128
Time Step 84: MSE = 16082.32289660541
Time Step 85: MSE = 15898.224295918446
Time Step 86: MSE = 15721.032765955626
Time Step 87: MSE = 15548.016282474266
Time Step 88: MSE = 15380.81140546562
Time Step 89: MSE = 15224.743466240903
Time Step 90: MSE = 15075.423248174568
Time Step 91: MSE = 14945.198271701553
Time Step 92: MSE = 14825.987398747122
Time Step 93: MSE = 14715.798164434193
Time Step 94: MSE = 14600.870831460616
Time Step 95: MSE = 14478.835150733745
Time Step 96: MSE = 14348.3515463834
Time Step 97: MSE = 14217.036087724386
Time Step 98: MSE = 14117.165392975767
Time Step 99: MSE = 14026.597206800487
Time Step 100: MSE = 13941.898055812148
Time Step 101: MSE = 13878.929198418138
Time Step 102: MSE = 13828.187368022736
Time Step 103: MSE = 13768.801853904586
Time Step 104: MSE = 13706.060883984763
Time Step 105: MSE = 13638.792464372731
Time Step 106: MSE = 13567.183638287825
Time Step 107: MSE = 13491.916594766522
Time Step 108: MSE = 13420.500643484811
Time Step 109: MSE = 13345.921882496983
Time Step 110: MSE = 13270.889214664881
Time Step 111: MSE = 13190.238363429666
Time Step 112: MSE = 13112.05940943418
Time Step 113: MSE = 13032.068026612711
Time Step 114: MSE = 12948.665124466968
Time Step 115: MSE = 12865.833794231967
Time Step 116: MSE = 12780.103673660638
Time Step 117: MSE = 12692.868050566452
Time Step 118: MSE = 12604.325188777137
Time Step 119: MSE = 12518.202215907879
Time Step 120: MSE = 12435.805152574014
Time Step 121: MSE = 12355.00833312152
Time Step 122: MSE = 12274.487470635646
Time Step 123: MSE = 12193.923500681938
Time Step 124: MSE = 12113.860189570865
Time Step 125: MSE = 12034.820601147725
Time Step 126: MSE = 11956.336542456504
Time Step 127: MSE = 11878.895780516297
Time Step 128: MSE = 11800.91381867684
Time Step 129: MSE = 11724.099228045261
Time Step 130: MSE = 11647.288437528861
Time Step 131: MSE = 11570.942927733551
Time Step 132: MSE = 11494.583613455648
Time Step 133: MSE = 11418.568242160452
Time Step 134: MSE = 11342.314400771063
Time Step 135: MSE = 11265.55512269812
Time Step 136: MSE = 11188.659838561876
Time Step 137: MSE = 11110.284403567595
Time Step 138: MSE = 11032.603685115808
Time Step 139: MSE = 10956.528987716049
Time Step 140: MSE = 10880.337027162184
Time Step 141: MSE = 10803.57643661826
Time Step 142: MSE = 10727.59967021789
Time Step 143: MSE = 10652.585958076916
Time Step 144: MSE = 10578.769649126732
Time Step 145: MSE = 10505.966737613842
Time Step 146: MSE = 10434.642772208246
Time Step 147: MSE = 10365.014112559733
Time Step 148: MSE = 10297.430548107937
Time Step 149: MSE = 10230.234919497263
Time Step 150: MSE = 10164.965011889351
Time Step 151: MSE = 10103.20896592794
Time Step 152: MSE = 10043.649500134079
Time Step 153: MSE = 9987.967021201976
Time Step 154: MSE = 9936.965933904981
Time Step 155: MSE = 9891.312964729801
Time Step 156: MSE = 9851.208592676581
Time Step 157: MSE = 9823.436435570879
Time Step 158: MSE = 9797.845978896805
Time Step 159: MSE = 9773.335902790337
Time Step 160: MSE = 9747.820211938571
Time Step 161: MSE = 9726.29721963058
Time Step 162: MSE = 9706.937480291122
Time Step 163: MSE = 9691.83849385759
Time Step 164: MSE = 9678.021361114299
Time Step 165: MSE = 9667.822529643423
Time Step 166: MSE = 9659.50974636108
Time Step 167: MSE = 9655.83931972684
Time Step 168: MSE = 9653.27039525561
Time Step 169: MSE = 9652.421435340137
Time Step 170: MSE = 9657.592339930663
Time Step 171: MSE = 9664.534574074358
Time Step 172: MSE = 9684.535252722608
Time Step 173: MSE = 9705.213896318424
Time Step 174: MSE = 9726.103334123889
Time Step 175: MSE = 9751.215517671888
Time Step 176: MSE = 9773.155496171945
Time Step 177: MSE = 9796.690017229737
Time Step 178: MSE = 9816.966715189597
Time Step 179: MSE = 9839.210188962777
Time Step 180: MSE = 9855.073489068389
Time Step 181: MSE = 9871.748690344928
Time Step 182: MSE = 9885.870478731626
Time Step 183: MSE = 9901.318349881933
Time Step 184: MSE = 9920.884868028941
Time Step 185: MSE = 9943.270915499705
Time Step 186: MSE = 9970.503496228113
Time Step 187: MSE = 10005.284859922584
Time Step 188: MSE = 10037.181775535013
Time Step 189: MSE = 10067.69625739437
Time Step 190: MSE = 10075.947135706858
Time Step 191: MSE = 10072.84098151189
Time Step 192: MSE = 10062.605481398545
Time Step 193: MSE = 10033.816811081027
Time Step 194: MSE = 9994.8570285599
Time Step 195: MSE = 9955.952697277511
Time Step 196: MSE = 9914.042821346482
Time Step 197: MSE = 9872.188808198865
Time Step 198: MSE = 9826.14606929857
Time Step 199: MSE = 9779.53921864432
Time Step 200: MSE = 9733.178878221346
Time Step 201: MSE = 9686.864960314362
Time Step 202: MSE = 9645.90912408424
Time Step 203: MSE = 9615.202016361398
Time Step 204: MSE = 9590.28019022486
Time Step 205: MSE = 9581.787454671132
Time Step 206: MSE = 9588.694747332302
Time Step 207: MSE = 9603.036910911876
Time Step 208: MSE = 9627.337492143864
Time Step 209: MSE = 9651.092924963026
Time Step 210: MSE = 9669.943215379826
Time Step 211: MSE = 9680.834287590216
Time Step 212: MSE = 9680.339824852583
Time Step 213: MSE = 9679.884422123487
Time Step 214: MSE = 9672.165959110122
Time Step 215: MSE = 9662.47616649515
Time Step 216: MSE = 9648.361587255917
Time Step 217: MSE = 9626.888797343192
Time Step 218: MSE = 9605.067936937063

