Analyzing journey 1 with 56 records
Arrival Time: 2023-10-12 18:54:40

=== Predicting Time Estimates ===
Model Coefficients: 0.08103443417154652
Model Intercept: 0.45328343541535787
Mean Squared Error (MSE): 7.129854622841686
MSE over time (as ship approaches):
Time Step 1: MSE = 88.63037542437317
Time Step 2: MSE = 78.07306936680696
Time Step 3: MSE = 69.58198014783777
Time Step 4: MSE = 59.7329912083724
Time Step 5: MSE = 49.26488243634422
Time Step 6: MSE = 41.29518777092414
Time Step 7: MSE = 36.822905207238854
Time Step 8: MSE = 33.83643307948847
Time Step 9: MSE = 30.807668827816972
Time Step 10: MSE = 28.57313325201731
Time Step 11: MSE = 26.579029934333786
Time Step 12: MSE = 24.737099551651525
Time Step 13: MSE = 23.155907644829252
Time Step 14: MSE = 21.866739881687984
Time Step 15: MSE = 20.836064549430244
Time Step 16: MSE = 20.09212314016098
Time Step 17: MSE = 19.476679032909814
Time Step 18: MSE = 18.883635838152898
Time Step 19: MSE = 18.390858934863754
Time Step 20: MSE = 17.684308972429818
Time Step 21: MSE = 17.1067234598886
Time Step 22: MSE = 16.51099384372162
Time Step 23: MSE = 15.937918531355447
Time Step 24: MSE = 15.312161101352851
Time Step 25: MSE = 14.713272109578904
Time Step 26: MSE = 14.149708341075732
Time Step 27: MSE = 13.631262860646125
Time Step 28: MSE = 13.148545378438556
Time Step 29: MSE = 12.724363963839014
Time Step 30: MSE = 12.311446405343014
Time Step 31: MSE = 11.976181313770965
Time Step 32: MSE = 11.681843043491634
Time Step 33: MSE = 11.367709709899785
Time Step 34: MSE = 11.040174942803867
Time Step 35: MSE = 10.725202766397587
Time Step 36: MSE = 10.433677446979411
Time Step 37: MSE = 10.177248990886264
Time Step 38: MSE = 9.91621323896262
Time Step 39: MSE = 9.66656706336803
Time Step 40: MSE = 9.426624099439932
Time Step 41: MSE = 9.226494937327033
Time Step 42: MSE = 9.060746103458662
Time Step 43: MSE = 8.930680185446978
Time Step 44: MSE = 8.849305142822606
Time Step 45: MSE = 8.680307973348505
Time Step 46: MSE = 8.498078768994349
Time Step 47: MSE = 8.317474789223565
Time Step 48: MSE = 8.145581007307527
Time Step 49: MSE = 7.979426685137654
Time Step 50: MSE = 7.8205256831555285
Time Step 51: MSE = 7.667476805430295
Time Step 52: MSE = 7.524621639627006
Time Step 53: MSE = 7.386718145452152
Time Step 54: MSE = 7.255203923232201
Time Step 55: MSE = 7.129854622841686

=== Predicting Travel Estimates ===
Model Coefficients: 12.171885553024326
Model Intercept: -25.372280928502505
Mean Squared Error (MSE): 1354.8711963449364
MSE over time (as ship approaches):
Time Step 1: MSE = 16534.46719504574
Time Step 2: MSE = 14766.33910216416
Time Step 3: MSE = 13330.832221667368
Time Step 4: MSE = 11628.324281644454
Time Step 5: MSE = 9742.81460308772
Time Step 6: MSE = 8253.993177273198
Time Step 7: MSE = 7162.709012887334
Time Step 8: MSE = 6380.614988436941
Time Step 9: MSE = 5707.413840202441
Time Step 10: MSE = 5186.976028980882
Time Step 11: MSE = 4747.750740972829
Time Step 12: MSE = 4367.840488455275
Time Step 13: MSE = 4045.8403119442637
Time Step 14: MSE = 3801.7328747019333
Time Step 15: MSE = 3603.885669402641
Time Step 16: MSE = 3455.143580804239
Time Step 17: MSE = 3330.621935755486
Time Step 18: MSE = 3215.208860086301
Time Step 19: MSE = 3119.196533380657
Time Step 20: MSE = 2994.648741005539
Time Step 21: MSE = 2892.9205823994225
Time Step 22: MSE = 2790.190348180659
Time Step 23: MSE = 2692.9617939132627
Time Step 24: MSE = 2600.462206039721
Time Step 25: MSE = 2508.9772990429965
Time Step 26: MSE = 2420.613757743206
Time Step 27: MSE = 2341.6741615947517
Time Step 28: MSE = 2260.5262033318127
Time Step 29: MSE = 2182.673225957189
Time Step 30: MSE = 2111.3170996126923
Time Step 31: MSE = 2044.1578370840664
Time Step 32: MSE = 1980.597336339555
Time Step 33: MSE = 1922.9153745119156
Time Step 34: MSE = 1874.8648570574635
Time Step 35: MSE = 1834.374747260305
Time Step 36: MSE = 1806.8084989551546
Time Step 37: MSE = 1791.3491406484914
Time Step 38: MSE = 1767.8285906495046
Time Step 39: MSE = 1744.3558966171975
Time Step 40: MSE = 1711.8323828619014
Time Step 41: MSE = 1673.1124919885015
Time Step 42: MSE = 1634.3497466232639
Time Step 43: MSE = 1596.5118292001303
Time Step 44: MSE = 1560.3530011209875
Time Step 45: MSE = 1527.8189523881342
Time Step 46: MSE = 1500.4807781138554
Time Step 47: MSE = 1480.9003026111661
Time Step 48: MSE = 1463.5775663424786
Time Step 49: MSE = 1444.2864275323088
Time Step 50: MSE = 1422.8116051281077
Time Step 51: MSE = 1404.8540386697007
Time Step 52: MSE = 1391.466743600008
Time Step 53: MSE = 1378.1714568102475
Time Step 54: MSE = 1366.1569139869316
Time Step 55: MSE = 1354.8711963449364

=================================

