Analyzing journey 1 with 279 records

Arrival Time: 2023-07-01 04:23:25

=== Decision Tree Time Regression ===
Feature Importances: [9.99035979e-01 9.64021468e-04 0.00000000e+00 0.00000000e+00]
Mean Squared Error (MSE): 7.009690368651387
MSE over time (as ship approaches):
Time Step 1: MSE = 4.937242851937628
Time Step 2: MSE = 3.376374911496943
Time Step 3: MSE = 2.258731568911645
Time Step 4: MSE = 2.3196611252281887
Time Step 5: MSE = 1.8762148028300198
Time Step 6: MSE = 1.9578052676089825
Time Step 7: MSE = 2.0078492245585826
Time Step 8: MSE = 2.1422978771407672
Time Step 9: MSE = 2.2014109031374716
Time Step 10: MSE = 2.354542946234223
Time Step 11: MSE = 2.211051082879894
Time Step 12: MSE = 2.227328206181572
Time Step 13: MSE = 2.666313129013808
Time Step 14: MSE = 2.523778739693421
Time Step 15: MSE = 2.3591348805554233
Time Step 16: MSE = 2.2120013082777517
Time Step 17: MSE = 2.8966731761731843
Time Step 18: MSE = 12.45562314906542
Time Step 19: MSE = 15.193925927558514
Time Step 20: MSE = 14.711493529521798
Time Step 21: MSE = 14.28383612588254
Time Step 22: MSE = 13.634614385850883
Time Step 23: MSE = 13.423765363621627
Time Step 24: MSE = 13.002365930192722
Time Step 25: MSE = 12.566879558610012
Time Step 26: MSE = 12.161591962478244
Time Step 27: MSE = 11.755176539562457
Time Step 28: MSE = 11.337504282415608
Time Step 29: MSE = 10.961497692536717
Time Step 30: MSE = 11.002848736126612
Time Step 31: MSE = 10.651107657820656
Time Step 32: MSE = 10.649727017704537
Time Step 33: MSE = 10.332380997968036
Time Step 34: MSE = 10.048363775417814
Time Step 35: MSE = 9.888290133453811
Time Step 36: MSE = 9.625568805675702
Time Step 37: MSE = 9.496300964937188
Time Step 38: MSE = 9.421713450079194
Time Step 39: MSE = 9.218960165212488
Time Step 40: MSE = 9.01015909775175
Time Step 41: MSE = 8.865906067528073
Time Step 42: MSE = 8.69941280725419
Time Step 43: MSE = 8.50137560764021
Time Step 44: MSE = 8.312791541659188
Time Step 45: MSE = 8.23489418986011
Time Step 46: MSE = 8.056757247950168
Time Step 47: MSE = 7.885348866726675
Time Step 48: MSE = 7.754988809588117
Time Step 49: MSE = 7.597019805998848
Time Step 50: MSE = 7.445191701641988
Time Step 51: MSE = 7.354737989292692
Time Step 52: MSE = 7.440218361712761
Time Step 53: MSE = 7.343854181640845
Time Step 54: MSE = 7.229440840515833
Time Step 55: MSE = 7.136589124521809
Time Step 56: MSE = 7.009690368651387

=================================

Analyzing journey 2 with 449 records

Arrival Time: 2023-11-28 03:44:48

=== Decision Tree Time Regression ===
Feature Importances: [9.99822823e-01 1.77176767e-04 0.00000000e+00 0.00000000e+00]
Mean Squared Error (MSE): 5.563566453799912
MSE over time (as ship approaches):
Time Step 1: MSE = 57.33714853016
Time Step 2: MSE = 32.36189988796906
Time Step 3: MSE = 21.592883225386885
Time Step 4: MSE = 16.86335794654396
Time Step 5: MSE = 13.490719725290726
Time Step 6: MSE = 11.26029137614247
Time Step 7: MSE = 9.709353277842752
Time Step 8: MSE = 8.527493999466659
Time Step 9: MSE = 8.468373699627842
Time Step 10: MSE = 7.864452625428053
Time Step 11: MSE = 7.149559197359088
Time Step 12: MSE = 7.403642690871898
Time Step 13: MSE = 6.922068936805205
Time Step 14: MSE = 6.528216978372829
Time Step 15: MSE = 6.244041305429643
Time Step 16: MSE = 6.942816343186143
Time Step 17: MSE = 6.53676156968153
Time Step 18: MSE = 11.523515521794085
Time Step 19: MSE = 10.926174074740596
Time Step 20: MSE = 10.382676645963599
Time Step 21: MSE = 9.948253881682298
Time Step 22: MSE = 9.795282823898141
Time Step 23: MSE = 9.37500072959919
Time Step 24: MSE = 9.00864040679553
Time Step 25: MSE = 8.655610979229342
Time Step 26: MSE = 8.322740240004855
Time Step 27: MSE = 8.01485857451396
Time Step 28: MSE = 7.729389221453963
Time Step 29: MSE = 7.473100800024516
Time Step 30: MSE = 7.223999785805591
Time Step 31: MSE = 7.290165204850585
Time Step 32: MSE = 7.096022767287954
Time Step 33: MSE = 6.883170452467865
Time Step 34: MSE = 6.7523905378992835
Time Step 35: MSE = 6.562861209800573
Time Step 36: MSE = 6.4301596660551175
Time Step 37: MSE = 6.568650865020595
Time Step 38: MSE = 6.401905421204263
Time Step 39: MSE = 6.248060961633055
Time Step 40: MSE = 6.198787962982855
Time Step 41: MSE = 6.0612819788096814
Time Step 42: MSE = 5.927840015779691
Time Step 43: MSE = 5.80295669262984
Time Step 44: MSE = 5.671358955297343
Time Step 45: MSE = 5.595946709468529
Time Step 46: MSE = 5.5637497756893035
Time Step 47: MSE = 5.445977008265916
Time Step 48: MSE = 5.332531251346185
Time Step 49: MSE = 5.230114404569884
Time Step 50: MSE = 5.126331438425167
Time Step 51: MSE = 5.033904127575055
Time Step 52: MSE = 5.118037781783823
Time Step 53: MSE = 5.107500141838567
Time Step 54: MSE = 5.90795576536584
Time Step 55: MSE = 5.822113063617825
Time Step 56: MSE = 5.944761342588166
Time Step 57: MSE = 5.869331559504211
Time Step 58: MSE = 5.799888486589412
Time Step 59: MSE = 5.788614073109492
Time Step 60: MSE = 5.724976902355107
Time Step 61: MSE = 5.631542686234941
Time Step 62: MSE = 5.790122060782426
Time Step 63: MSE = 5.698436897866323
Time Step 64: MSE = 5.61008111201542
Time Step 65: MSE = 5.5432898341852175
Time Step 66: MSE = 5.537387582083001
Time Step 67: MSE = 5.469716094014692
Time Step 68: MSE = 5.4632977969311725
Time Step 69: MSE = 5.400467228202193
Time Step 70: MSE = 5.371103456859662
Time Step 71: MSE = 5.301512693560154
Time Step 72: MSE = 5.26672452757218
Time Step 73: MSE = 5.3104714473349
Time Step 74: MSE = 5.29110014278483
Time Step 75: MSE = 5.220559226792639
Time Step 76: MSE = 5.164497337396893
Time Step 77: MSE = 5.892337176687849
Time Step 78: MSE = 5.859429744737593
Time Step 79: MSE = 5.794812802782335
Time Step 80: MSE = 6.033977458614786
Time Step 81: MSE = 5.991083975774411
Time Step 82: MSE = 5.918037837950418
Time Step 83: MSE = 5.84678690698597
Time Step 84: MSE = 5.835847210655317
Time Step 85: MSE = 5.770956859484208
Time Step 86: MSE = 5.705755835462299
Time Step 87: MSE = 5.656126211096352
Time Step 88: MSE = 5.592595234782854
Time Step 89: MSE = 5.625856046549369
Time Step 90: MSE = 5.563566453799912

=================================

Analyzing journey 3 with 185 records

Arrival Time: 2024-02-12 05:09:13

=== Decision Tree Time Regression ===
Feature Importances: [9.99237640e-01 7.62360312e-04 0.00000000e+00 0.00000000e+00]
Mean Squared Error (MSE): 5.600600872318648
MSE over time (as ship approaches):
Time Step 1: MSE = 0.03043813315006956
Time Step 2: MSE = 0.07568303526026128
Time Step 3: MSE = 0.1384758636570721
Time Step 4: MSE = 0.7320756207490556
Time Step 5: MSE = 2.9844517487693807
Time Step 6: MSE = 2.5030824745930538
Time Step 7: MSE = 2.1470271220718233
Time Step 8: MSE = 2.8458091201471594
Time Step 9: MSE = 6.707219218052056
Time Step 10: MSE = 6.046491869150561
Time Step 11: MSE = 5.497255735736873
Time Step 12: MSE = 5.137027262967133
Time Step 13: MSE = 4.872184007462453
Time Step 14: MSE = 4.925785712835264
