Analyzing journey 1 with 181 records

Arrival Time: 2024-01-18 20:42:26

=== Decision Tree Time Regression ===
Feature Importances: [0.99665005 0.00334995 0.         0.        ]
Mean Squared Error (MSE): 1.8589850338065217
MSE over time (as ship approaches):
Time Step 1: MSE = 0.4275253923514782
Time Step 2: MSE = 1.399761193370809
Time Step 3: MSE = 1.3044290606176796
Time Step 4: MSE = 1.0925805364942967
Time Step 5: MSE = 0.8861648960164249
Time Step 6: MSE = 0.7743929071711082
Time Step 7: MSE = 0.6649414978408882
Time Step 8: MSE = 0.8926580678858623
Time Step 9: MSE = 0.8057373497805744
Time Step 10: MSE = 0.7268957011101733
Time Step 11: MSE = 0.8713857413933392
Time Step 12: MSE = 0.80248547652173
Time Step 13: MSE = 1.7137818518470338
Time Step 14: MSE = 1.59640900194546
Time Step 15: MSE = 1.5964240763750268
Time Step 16: MSE = 1.496765274512125
Time Step 17: MSE = 1.4494619782919336
Time Step 18: MSE = 1.3689897648869804
Time Step 19: MSE = 1.3735222023750597
Time Step 20: MSE = 1.3808982219245165
Time Step 21: MSE = 1.7082659177895012
Time Step 22: MSE = 1.6319671242183873
Time Step 23: MSE = 1.5709985252886327
Time Step 24: MSE = 1.8314925980348649
Time Step 25: MSE = 2.0936288910248306
Time Step 26: MSE = 2.0176669358608446
Time Step 27: MSE = 1.9663845518503626
Time Step 28: MSE = 1.9464582102904961
Time Step 29: MSE = 1.8815257192641983
Time Step 30: MSE = 1.8189132311504947
Time Step 31: MSE = 1.7603261163911599
Time Step 32: MSE = 1.7875704785911262
Time Step 33: MSE = 1.739782727070709
Time Step 34: MSE = 1.6887149646343724
Time Step 35: MSE = 1.6978094841853828
Time Step 36: MSE = 1.8589850338065217

=================================

