Analyzing journey 1 with 186 records

Arrival Time: 2023-07-31 05:29:24

=== Decision Tree Time Regression ===
Feature Importances: [0.99830746 0.00169254 0.         0.        ]
Mean Squared Error (MSE): 4.577213695888299
MSE over time (as ship approaches):
Time Step 1: MSE = 3.1569935622704057
Time Step 2: MSE = 4.85644461496987
Time Step 3: MSE = 5.348722994757925
Time Step 4: MSE = 4.025739233347456
Time Step 5: MSE = 3.2224292572026565
Time Step 6: MSE = 3.107937916528197
Time Step 7: MSE = 2.6642207267995768
Time Step 8: MSE = 2.5005852881248765
Time Step 9: MSE = 2.2611917510901858
Time Step 10: MSE = 3.3495108945147876
Time Step 11: MSE = 3.2574756563351723
Time Step 12: MSE = 3.080824290169381
Time Step 13: MSE = 2.8544573086843665
Time Step 14: MSE = 3.880943699333895
Time Step 15: MSE = 3.701510514405479
Time Step 16: MSE = 6.113666559758831
Time Step 17: MSE = 5.814986043897928
Time Step 18: MSE = 5.49214078739918
Time Step 19: MSE = 5.252976379701124
Time Step 20: MSE = 5.382690607698228
Time Step 21: MSE = 5.126488860134736
Time Step 22: MSE = 4.901061028424066
Time Step 23: MSE = 4.688395976901616
Time Step 24: MSE = 4.5603733104808315
Time Step 25: MSE = 4.379253888107914
Time Step 26: MSE = 4.21220815620208
Time Step 27: MSE = 4.405671000299974
Time Step 28: MSE = 4.569629726623807
Time Step 29: MSE = 4.538073977019286
Time Step 30: MSE = 4.387089217471893
Time Step 31: MSE = 4.309561041201395
Time Step 32: MSE = 4.39961961592765
Time Step 33: MSE = 4.347777690826311
Time Step 34: MSE = 4.336447212944491
Time Step 35: MSE = 4.785206765678708
Time Step 36: MSE = 4.678820705187666
Time Step 37: MSE = 4.577213695888299

=================================

