Analyzing journey 1 with 62 records
Arrival Time: 2023-09-10 01:01:38
=== Predicting Time Estimates ===
Model Coefficients: 0.085041068082138
Model Intercept: -0.9573351570086146
Mean Squared Error (MSE): 4.130025721074431
MSE over time (as ship approaches):
Time Step 1: MSE = 34.330230389649984
Time Step 2: MSE = 31.183255232798416
Time Step 3: MSE = 25.374440735198903
Time Step 4: MSE = 20.42407091969686
Time Step 5: MSE = 16.475424221874814
Time Step 6: MSE = 14.056617954046501
Time Step 7: MSE = 14.61696170206724
Time Step 8: MSE = 14.855705558151781
Time Step 9: MSE = 15.320292255945409
Time Step 10: MSE = 16.005560042858196
Time Step 11: MSE = 15.902717944669217
Time Step 12: MSE = 15.016653078947279
Time Step 13: MSE = 13.973776253091009
Time Step 14: MSE = 12.982705567400254
Time Step 15: MSE = 12.180966567627856
Time Step 16: MSE = 11.725237037158895
Time Step 17: MSE = 11.402904164106433
Time Step 18: MSE = 11.275439563148673
Time Step 19: MSE = 11.091546043856772
Time Step 20: MSE = 10.649667959817577
Time Step 21: MSE = 10.191933951937768
Time Step 22: MSE = 9.729279846459706
Time Step 23: MSE = 9.329148818522421
Time Step 24: MSE = 8.967326006699784
Time Step 25: MSE = 8.612867438266475
Time Step 26: MSE = 8.281735634297519
Time Step 27: MSE = 7.98973699656178
Time Step 28: MSE = 7.712653182358042
Time Step 29: MSE = 7.4486057011972
Time Step 30: MSE = 7.21365102706118
Time Step 31: MSE = 7.022892597542959
Time Step 32: MSE = 6.841220691922927
Time Step 33: MSE = 6.7086187622103735
Time Step 34: MSE = 6.55213048800757
Time Step 35: MSE = 6.370771420047314
Time Step 36: MSE = 6.222177935036665
Time Step 37: MSE = 6.100652477534561
Time Step 38: MSE = 5.949566964004382
Time Step 39: MSE = 5.802429534457922
Time Step 40: MSE = 5.666286377696804
Time Step 41: MSE = 5.529074474436273
Time Step 42: MSE = 5.408692200788219
Time Step 43: MSE = 5.28459967638799
Time Step 44: MSE = 5.164639347500679
Time Step 45: MSE = 5.053866892531491
Time Step 46: MSE = 4.953072651223623
Time Step 47: MSE = 4.847766448596989
Time Step 48: MSE = 4.749844385860602
Time Step 49: MSE = 4.833577249580214
Time Step 50: MSE = 4.87251793166369
Time Step 51: MSE = 4.844889326747676
Time Step 52: MSE = 4.774780518793149
Time Step 53: MSE = 4.690222565155127
Time Step 54: MSE = 4.60462977320472
Time Step 55: MSE = 4.521936284011444
Time Step 56: MSE = 4.442674416185645
Time Step 57: MSE = 4.365499739419275
Time Step 58: MSE = 4.291883845452045
Time Step 59: MSE = 4.22380045764911
Time Step 60: MSE = 4.167206808035557
Time Step 61: MSE = 4.130025721074431

