Analyzing journey 1 with 78 records
Arrival Time: 2023-10-12 02:09:33
=== Predicting Time Estimates ===
Model Coefficients: 0.07912430978510494
Model Intercept: 4.790673113548593
Mean Squared Error (MSE): 21.599530649319206
MSE over time (as ship approaches):
Time Step 1: MSE = 61.08410058822148
Time Step 2: MSE = 63.46122336870863
Time Step 3: MSE = 62.700490092801424
Time Step 4: MSE = 53.61030352719456
Time Step 5: MSE = 47.42617820725323
Time Step 6: MSE = 42.51411900198004
Time Step 7: MSE = 39.90362620140921
Time Step 8: MSE = 35.453074056785574
Time Step 9: MSE = 31.969520377683082
Time Step 10: MSE = 28.9616544226861
Time Step 11: MSE = 26.671702711598105
Time Step 12: MSE = 25.298548144167157
Time Step 13: MSE = 24.302779449898257
Time Step 14: MSE = 24.060757733307234
Time Step 15: MSE = 24.043984351155483
Time Step 16: MSE = 23.76928101627381
Time Step 17: MSE = 23.604634406667053
Time Step 18: MSE = 23.10293791766149
Time Step 19: MSE = 22.571325081412084
Time Step 20: MSE = 22.190889666209177
Time Step 21: MSE = 21.482225627658124
Time Step 22: MSE = 20.597565239827293
Time Step 23: MSE = 19.747270511442906
Time Step 24: MSE = 19.133460148977544
Time Step 25: MSE = 19.000536880779574
Time Step 26: MSE = 19.700767512504033
Time Step 27: MSE = 21.54265320543197
Time Step 28: MSE = 24.02149757694287
Time Step 29: MSE = 25.805016396134018
Time Step 30: MSE = 27.04746898340765
Time Step 31: MSE = 28.19363069918916
Time Step 32: MSE = 28.895519029890018
Time Step 33: MSE = 29.13299329414331
Time Step 34: MSE = 29.322764393958177
Time Step 35: MSE = 29.506277697744625
Time Step 36: MSE = 29.58134123698379
Time Step 37: MSE = 29.674472851626213
Time Step 38: MSE = 29.834874344573592
Time Step 39: MSE = 29.890207754052643
Time Step 40: MSE = 29.760050742385857
Time Step 41: MSE = 29.551211430454398
Time Step 42: MSE = 29.319326139301673
Time Step 43: MSE = 29.136798269594358
Time Step 44: MSE = 28.936352771096946
Time Step 45: MSE = 28.45170373608789
Time Step 46: MSE = 27.956283983793544
Time Step 47: MSE = 27.583238715631307
Time Step 48: MSE = 27.10131359964971
Time Step 49: MSE = 26.69209463481701
Time Step 50: MSE = 26.40968099962533
Time Step 51: MSE = 26.16597304799573
Time Step 52: MSE = 25.88100695865376
Time Step 53: MSE = 25.526160949102955
Time Step 54: MSE = 25.13486845632612
Time Step 55: MSE = 24.72214611130561
Time Step 56: MSE = 24.30533356254829
Time Step 57: MSE = 23.882745355859925
Time Step 58: MSE = 23.471895021650656
Time Step 59: MSE = 23.07888289035924
Time Step 60: MSE = 22.714124793385828
Time Step 61: MSE = 22.376440662533074
Time Step 62: MSE = 22.089082981056045
Time Step 63: MSE = 21.777487388953386
Time Step 64: MSE = 21.48501790126636
Time Step 65: MSE = 21.165783198833438
Time Step 66: MSE = 21.04752967062354
Time Step 67: MSE = 20.994906487428118
Time Step 68: MSE = 21.056602756868866
Time Step 69: MSE = 21.268341914899523
Time Step 70: MSE = 21.38585038154038
Time Step 71: MSE = 21.431359252246427
Time Step 72: MSE = 21.44394143815705
Time Step 73: MSE = 21.410028562549293
Time Step 74: MSE = 21.448504838752374
Time Step 75: MSE = 21.495790197100632
Time Step 76: MSE = 21.547609081801035
Time Step 77: MSE = 21.599530649319206

Analyzing journey 2 with 14 records
Arrival Time: 2023-11-23 19:15:43
=== Predicting Time Estimates ===
Model Coefficients: 0.07754214044964997
Model Intercept: -0.2900629981845988
Mean Squared Error (MSE): 0.12380486168130254
MSE over time (as ship approaches):
Time Step 1: MSE = 0.6407988638803103
Time Step 2: MSE = 0.34468176454347643
Time Step 3: MSE = 0.32872933822972733
Time Step 4: MSE = 0.32881033585475694
Time Step 5: MSE = 0.27768472677375355
Time Step 6: MSE = 0.23250457094833002
Time Step 7: MSE = 0.2076604613790821
Time Step 8: MSE = 0.1956525275250384
Time Step 9: MSE = 0.17623757543310392
Time Step 10: MSE = 0.16086448132591685
Time Step 11: MSE = 0.14626087025821358
Time Step 12: MSE = 0.13409282939144684
Time Step 13: MSE = 0.12380486168130254

