Analyzing journey 2 with 136 records
Arrival Time: No arrival time
=== Predicting Time Estimates ===
Model Coefficients: 0.09639992212724663
Model Intercept: 0.8033665022545371
Mean Squared Error (MSE): 12.191929749333626
MSE over time (as ship approaches):
Time Step 1: MSE = 4.788250501126915
Time Step 2: MSE = 3.8354662662410535
Time Step 3: MSE = 3.1972167272140726
Time Step 4: MSE = 3.051545845289814
Time Step 5: MSE = 3.499644849095857
Time Step 6: MSE = 3.5178479056632903
Time Step 7: MSE = 3.308923587963971
Time Step 8: MSE = 3.1853679267036243
Time Step 9: MSE = 3.0096840540635883
Time Step 10: MSE = 2.820714256365979
Time Step 11: MSE = 2.7511731409450055
Time Step 12: MSE = 2.7835338476920026
Time Step 13: MSE = 2.7654631985750626
Time Step 14: MSE = 2.848969930502822
Time Step 15: MSE = 2.975136582216905
Time Step 16: MSE = 3.0954999613889393
Time Step 17: MSE = 3.0755895585713566
Time Step 18: MSE = 3.0790924276171867
Time Step 19: MSE = 3.1021283385079235
Time Step 20: MSE = 3.11318832469291
Time Step 21: MSE = 3.1166675661754546
Time Step 22: MSE = 3.1264787347656995
Time Step 23: MSE = 3.1297797881485443
Time Step 24: MSE = 3.099478015653784
Time Step 25: MSE = 3.1051101012508955
Time Step 26: MSE = 3.1198338972814645
Time Step 27: MSE = 3.126149056580198
Time Step 28: MSE = 3.1258250439747868
Time Step 29: MSE = 3.0994456330878526
Time Step 30: MSE = 3.0989357872683576
Time Step 31: MSE = 3.0716241572619127
Time Step 32: MSE = 3.035100961412944
Time Step 33: MSE = 3.0608819219681864
Time Step 34: MSE = 3.0200764072399697
Time Step 35: MSE = 2.978103869197774
Time Step 36: MSE = 2.9432212769364727
Time Step 37: MSE = 2.863688467294464
Time Step 38: MSE = 2.8762656161228124
Time Step 39: MSE = 3.4658505133642326
Time Step 40: MSE = 3.9839839301244098
Time Step 41: MSE = 4.449283877013152
Time Step 42: MSE = 4.919141968391313
Time Step 43: MSE = 5.411658321060371
Time Step 44: MSE = 5.891019353288903
Time Step 45: MSE = 6.359372555042833
Time Step 46: MSE = 6.814306462336299
Time Step 47: MSE = 7.271152194410941
Time Step 48: MSE = 7.721902350389349
Time Step 49: MSE = 8.130538511317145
Time Step 50: MSE = 8.609795440243612
Time Step 51: MSE = 9.042393979077069
Time Step 52: MSE = 9.447651203318129
Time Step 53: MSE = 9.795335867750909
Time Step 54: MSE = 10.081473064089831
Time Step 55: MSE = 10.31645161413019
Time Step 56: MSE = 10.468434800367772
Time Step 57: MSE = 10.55418484906662
Time Step 58: MSE = 10.514313471651931
Time Step 59: MSE = 10.421668037807628
Time Step 60: MSE = 10.303851585717545
Time Step 61: MSE = 10.204281068261059
Time Step 62: MSE = 10.09189213117155
Time Step 63: MSE = 9.994966701657878
Time Step 64: MSE = 9.8967473467183
Time Step 65: MSE = 9.782970504011024
