Analyzing journey 1 with 74 records
Arrival Time: 2023-08-19 15:59:02
=== Predicting Time Estimates ===
Model Coefficients: 0.10573480063218015
Model Intercept: -3.4634437525324273
Mean Squared Error (MSE): 3.5137236554713045
MSE over time (as ship approaches):
Time Step 1: MSE = 0.5809393097357297
Time Step 2: MSE = 1.015555435374365
Time Step 3: MSE = 1.474221190855073
Time Step 4: MSE = 3.78446590340015
Time Step 5: MSE = 4.026526947776231
Time Step 6: MSE = 3.820782976123141
Time Step 7: MSE = 3.3958562555338028
Time Step 8: MSE = 3.1425279330501117
Time Step 9: MSE = 2.828356252009567
Time Step 10: MSE = 2.7178115191952728
Time Step 11: MSE = 2.5382573160526296
Time Step 12: MSE = 2.372982617103713
Time Step 13: MSE = 2.385289450224226
Time Step 14: MSE = 3.915230283800621
Time Step 15: MSE = 4.426250493411443
Time Step 16: MSE = 4.672506126583017
Time Step 17: MSE = 4.438074438111932
Time Step 18: MSE = 4.259134241637343
Time Step 19: MSE = 4.062494895643694
Time Step 20: MSE = 3.874896318740815
Time Step 21: MSE = 3.692425732220391
Time Step 22: MSE = 3.5245975396452747
Time Step 23: MSE = 3.3795107360057624
Time Step 24: MSE = 3.288187632142504
Time Step 25: MSE = 3.2482258879675237
Time Step 26: MSE = 3.268201566231676
Time Step 27: MSE = 3.17823816239984
Time Step 28: MSE = 3.0875088445396925
Time Step 29: MSE = 3.0571047758087575
Time Step 30: MSE = 3.0511054627130836
Time Step 31: MSE = 3.095277218010523
Time Step 32: MSE = 3.0462944666852514
Time Step 33: MSE = 2.962150730728304
Time Step 34: MSE = 2.883316492753793
Time Step 35: MSE = 2.828952680632195
Time Step 36: MSE = 2.789697134101955
Time Step 37: MSE = 2.720034255341394
Time Step 38: MSE = 2.648599521937503
Time Step 39: MSE = 2.594938905215582
Time Step 40: MSE = 2.5663049016556587
Time Step 41: MSE = 2.5820284446823756
Time Step 42: MSE = 2.603668599586779
Time Step 43: MSE = 2.6213697724804406
Time Step 44: MSE = 2.589959054560804
Time Step 45: MSE = 2.5324607363723226
Time Step 46: MSE = 2.479136510089945
Time Step 47: MSE = 2.4371976930143795
Time Step 48: MSE = 2.45878097669541
Time Step 49: MSE = 2.5699917151257936
Time Step 50: MSE = 2.6874059918201634
Time Step 51: MSE = 2.8768784453047194
Time Step 52: MSE = 3.070594410867621
Time Step 53: MSE = 3.23925687853138
Time Step 54: MSE = 3.3025810325003886
Time Step 55: MSE = 3.4268019507561536
Time Step 56: MSE = 3.4997747110433184
Time Step 57: MSE = 3.509153646356435
Time Step 58: MSE = 3.5136795840517543
Time Step 59: MSE = 3.507856436552696
Time Step 60: MSE = 3.4879178743742254
Time Step 61: MSE = 3.459564099235522
Time Step 62: MSE = 3.415210235761541
Time Step 63: MSE = 3.3628572499645295
Time Step 64: MSE = 3.3187059373403462
Time Step 65: MSE = 3.289219532343368
Time Step 66: MSE = 3.2838138035749416
Time Step 67: MSE = 3.2871702797733353
Time Step 68: MSE = 3.2864124496349696
Time Step 69: MSE = 3.3086272428258923
Time Step 70: MSE = 3.3490814159720856
Time Step 71: MSE = 3.403829007477166
Time Step 72: MSE = 3.4598100072458156
Time Step 73: MSE = 3.5137236554713045

