Analyzing journey 1 with 69 records
Arrival Time: 2023-09-15 22:47:29

=== Decision Tree Time Regression ===
Feature Importances: [9.99999526e-01 4.74362351e-07 0.00000000e+00 0.00000000e+00]
Mean Squared Error (MSE): 0.1352783213942216
MSE over time (as ship approaches):
Time Step 1: MSE = 0.0
Time Step 2: MSE = 0.0
Time Step 3: MSE = 0.0
Time Step 4: MSE = 0.0
Time Step 5: MSE = 0.0
Time Step 6: MSE = 0.0
Time Step 7: MSE = 0.002460937499999787
Time Step 8: MSE = 0.004306640624999627
Time Step 9: MSE = 0.0038281249999996686
Time Step 10: MSE = 0.0034453124999997017
Time Step 11: MSE = 0.0031321022727270015
Time Step 12: MSE = 0.0028710937499997514
Time Step 13: MSE = 0.002650240384615155
Time Step 14: MSE = 0.03434601004464297
Time Step 15: MSE = 0.061815677083333735
Time Step 16: MSE = 0.05795219726562538
Time Step 17: MSE = 0.05454355341094807
Time Step 18: MSE = 0.051513647762346015
Time Step 19: MSE = 0.04880240314327517
Time Step 20: MSE = 0.04636228298611141
Time Step 21: MSE = 0.04415455522486801
Time Step 22: MSE = 0.04214752998737401
Time Step 23: MSE = 0.0668964179834282
Time Step 24: MSE = 0.08958289864647695
Time Step 25: MSE = 0.08599958270061787
Time Step 26: MSE = 0.0826919064429018
Time Step 27: MSE = 0.07962924324131285
Time Step 28: MSE = 0.12689902211444326
Time Step 29: MSE = 0.17090881623770146
Time Step 30: MSE = 0.23415048150312223
Time Step 31: MSE = 0.2933120393320629
Time Step 32: MSE = 0.284146038102936
Time Step 33: MSE = 0.2755355520998167
Time Step 34: MSE = 0.2674315652733515
Time Step 35: MSE = 0.2597906634083986
Time Step 36: MSE = 0.2535646111637295
Time Step 37: MSE = 0.247675102283637
Time Step 38: MSE = 0.24115733643406762
Time Step 39: MSE = 0.23497381498704023
Time Step 40: MSE = 0.2290994696123642
Time Step 41: MSE = 0.223937861454898
Time Step 42: MSE = 0.21902204416207308
Time Step 43: MSE = 0.21392850825132717
Time Step 44: MSE = 0.20906649670016064
Time Step 45: MSE = 0.2044205745512682
Time Step 46: MSE = 0.19997664901754497
Time Step 47: MSE = 0.19572182669802274
Time Step 48: MSE = 0.19164428864181393
Time Step 49: MSE = 0.18773318071034834
Time Step 50: MSE = 0.18397851709614138
Time Step 51: MSE = 0.18037109519229547
Time Step 52: MSE = 0.1769024202847513
Time Step 53: MSE = 0.17356463876994468
Time Step 54: MSE = 0.1703504787927235
Time Step 55: MSE = 0.16725319736012853
Time Step 56: MSE = 0.1642665331215548
Time Step 57: MSE = 0.16138466411942226
Time Step 58: MSE = 0.1586021699104667
Time Step 59: MSE = 0.15591399753910287
Time Step 60: MSE = 0.15331543091345115
Time Step 61: MSE = 0.15080206319355852
Time Step 62: MSE = 0.14836977185172692
Time Step 63: MSE = 0.1460146961080487
Time Step 64: MSE = 0.14373321648136045
Time Step 65: MSE = 0.14152193622780107
Time Step 66: MSE = 0.13937766446677377
Time Step 67: MSE = 0.13729740081801595
Time Step 68: MSE = 0.1352783213942216

=== Predicting Travel Estimates ===
Model Coefficients: 11.528600451460697
Model Intercept: -1.5118978594991859
Mean Squared Error (MSE): 286.87042187542147
MSE over time (as ship approaches):
Time Step 1: MSE = 793.9914852512071
Time Step 2: MSE = 456.68098868145967
Time Step 3: MSE = 308.90706522277645
Time Step 4: MSE = 275.6727126505661
Time Step 5: MSE = 225.1214966767016
Time Step 6: MSE = 189.9667994878159
Time Step 7: MSE = 167.34349300106732
Time Step 8: MSE = 155.77398028142738
Time Step 9: MSE = 377.00335728635304
Time Step 10: MSE = 370.45160076019647
Time Step 11: MSE = 368.00046198796974
Time Step 12: MSE = 388.6363237003538
Time Step 13: MSE = 400.1248400566749
Time Step 14: MSE = 382.2448914435173
Time Step 15: MSE = 357.4299602419994
Time Step 16: MSE = 335.1304066079354
Time Step 17: MSE = 317.546418792516
Time Step 18: MSE = 301.9516877820049
Time Step 19: MSE = 329.5534270908105
Time Step 20: MSE = 330.59666431406515
Time Step 21: MSE = 351.5079076392505
Time Step 22: MSE = 405.17545759359103
Time Step 23: MSE = 402.13212801400624
Time Step 24: MSE = 385.3798754010179
Time Step 25: MSE = 398.39469693598653
Time Step 26: MSE = 394.2677109363412
Time Step 27: MSE = 387.3813625607031
Time Step 28: MSE = 373.68896181163393
Time Step 29: MSE = 390.4288329258316
Time Step 30: MSE = 390.079539134868
Time Step 31: MSE = 383.52124590827407
Time Step 32: MSE = 379.9817676553709
Time Step 33: MSE = 377.5945988342695
Time Step 34: MSE = 368.74070258299514
Time Step 35: MSE = 360.05877600801335
Time Step 36: MSE = 362.47785939166675
Time Step 37: MSE = 360.30216330145237
Time Step 38: MSE = 359.66966917874424
Time Step 39: MSE = 353.21077164645396
Time Step 40: MSE = 344.601684851809
Time Step 41: MSE = 336.4565173393918
Time Step 42: MSE = 329.3940347451034
Time Step 43: MSE = 327.69858919356597
Time Step 44: MSE = 330.13185039629343
Time Step 45: MSE = 334.25466803405
Time Step 46: MSE = 342.47770961357554
Time Step 47: MSE = 358.1415008099536
Time Step 48: MSE = 360.93125811852127
Time Step 49: MSE = 359.6493175500345
Time Step 50: MSE = 353.00631797306704
Time Step 51: MSE = 346.154079105574
Time Step 52: MSE = 339.6705734239116
Time Step 53: MSE = 335.0360612974873
Time Step 54: MSE = 328.8692082292154
Time Step 55: MSE = 323.0851522860735
Time Step 56: MSE = 318.76974997750807
Time Step 57: MSE = 316.30565876422
Time Step 58: MSE = 314.9459863457818
Time Step 59: MSE = 315.1426833206247
Time Step 60: MSE = 312.8950905755045
Time Step 61: MSE = 309.4611952291716
Time Step 62: MSE = 306.4148554434337
Time Step 63: MSE = 302.4919305460122
Time Step 64: MSE = 297.76635423688975
Time Step 65: MSE = 296.51492653084057
Time Step 66: MSE = 293.2496961181074
Time Step 67: MSE = 290.190130083146
Time Step 68: MSE = 286.87042187542147

=================================

