Analyzing journey 1 with 153 records
Arrival Time: 2023-07-29 07:39:46

=== Predicting Time Estimates ===
Model Coefficients: 0.09191690440530365
Model Intercept: 8.333749774015928
Mean Squared Error (MSE): 90.82597079954874
MSE over time (as ship approaches):
Time Step 1: MSE = 252.59097799542505
Time Step 2: MSE = 254.929604340958
Time Step 3: MSE = 243.54447796436148
Time Step 4: MSE = 241.22638151698803
Time Step 5: MSE = 233.99293077612097
Time Step 6: MSE = 228.27355303922866
Time Step 7: MSE = 223.1855153602297
Time Step 8: MSE = 215.08971507517896
Time Step 9: MSE = 206.63959295096072
Time Step 10: MSE = 199.92392727485088
Time Step 11: MSE = 195.47864808020924
Time Step 12: MSE = 191.30096565199565
Time Step 13: MSE = 186.99455819699577
Time Step 14: MSE = 181.5283559766413
Time Step 15: MSE = 177.259654839458
Time Step 16: MSE = 174.02759308797147
Time Step 17: MSE = 170.35928468427383
Time Step 18: MSE = 167.17815551170415
Time Step 19: MSE = 163.99360376440302
Time Step 20: MSE = 161.49211643459589
Time Step 21: MSE = 160.2557598715155
Time Step 22: MSE = 158.0679953231772
Time Step 23: MSE = 156.30774524014151
Time Step 24: MSE = 153.42134227397702
Time Step 25: MSE = 150.911167968785
Time Step 26: MSE = 148.44489008259407
Time Step 27: MSE = 145.64295998898308
Time Step 28: MSE = 142.98370823160016
Time Step 29: MSE = 140.2194033313812
Time Step 30: MSE = 137.4332098598881
Time Step 31: MSE = 134.38626481493696
Time Step 32: MSE = 131.31781423826985
Time Step 33: MSE = 128.03106657820524
Time Step 34: MSE = 124.91767336133101
Time Step 35: MSE = 121.9646660463928
Time Step 36: MSE = 119.09506817778687
Time Step 37: MSE = 116.43484298307337
Time Step 38: MSE = 113.88871614062519
Time Step 39: MSE = 111.60863089798252
Time Step 40: MSE = 109.49459418700785
Time Step 41: MSE = 107.19620240183944
Time Step 42: MSE = 105.00127482350929
Time Step 43: MSE = 102.90815805502717
Time Step 44: MSE = 100.74006882136231
Time Step 45: MSE = 98.66674448948532
Time Step 46: MSE = 96.73605529383298
Time Step 47: MSE = 94.86152626278961
Time Step 48: MSE = 92.98664457150359
Time Step 49: MSE = 91.16989430297009
Time Step 50: MSE = 89.35410120731305
Time Step 51: MSE = 87.61918091939263
Time Step 52: MSE = 86.0086862002131
Time Step 53: MSE = 84.47319610671802
Time Step 54: MSE = 83.19801318330398
Time Step 55: MSE = 81.722909762337
Time Step 56: MSE = 80.46756560862134
Time Step 57: MSE = 79.35558077476547
Time Step 58: MSE = 78.22458465574135
Time Step 59: MSE = 77.31390782838402
Time Step 60: MSE = 77.36979055964298
Time Step 61: MSE = 77.20642214637482
Time Step 62: MSE = 76.9992318160807
Time Step 63: MSE = 76.77755374520765
Time Step 64: MSE = 76.5532881916896
Time Step 65: MSE = 76.37151403501811
Time Step 66: MSE = 76.27792220876535
Time Step 67: MSE = 76.22345848898452
Time Step 68: MSE = 76.73067202979499
Time Step 69: MSE = 77.22773355177078
Time Step 70: MSE = 78.50602438984832
Time Step 71: MSE = 80.95257672068503
Time Step 72: MSE = 83.36471352552716
Time Step 73: MSE = 85.21768295354113
Time Step 74: MSE = 86.56324545067267
Time Step 75: MSE = 87.81630320193646
Time Step 76: MSE = 88.74356029597608
Time Step 77: MSE = 89.7402615221061
Time Step 78: MSE = 91.51931442936916
Time Step 79: MSE = 93.59329289566253
Time Step 80: MSE = 95.92569548394786
Time Step 81: MSE = 98.70607756178364
Time Step 82: MSE = 101.71152132975696
Time Step 83: MSE = 105.27238451855213
Time Step 84: MSE = 108.74286751169768
Time Step 85: MSE = 112.64853531213267
Time Step 86: MSE = 115.55958353049397
Time Step 87: MSE = 117.97474716706915
Time Step 88: MSE = 120.55109513791481
Time Step 89: MSE = 122.35525025195615
Time Step 90: MSE = 123.79448477530771
Time Step 91: MSE = 124.83836941982229
Time Step 92: MSE = 125.67654348005735
Time Step 93: MSE = 126.32916052945474
Time Step 94: MSE = 126.58034022714048
Time Step 95: MSE = 126.30922222287437
Time Step 96: MSE = 126.09457030542002
Time Step 97: MSE = 125.44632907675869
Time Step 98: MSE = 124.67778866731672
Time Step 99: MSE = 123.88106853816424
Time Step 100: MSE = 122.93929707884416
Time Step 101: MSE = 121.89864279929074
Time Step 102: MSE = 120.7983061446184
Time Step 103: MSE = 119.66788565468671
Time Step 104: MSE = 118.57109751875277
Time Step 105: MSE = 117.45273900969573
Time Step 106: MSE = 116.34478139687624
Time Step 107: MSE = 115.27126897347874
Time Step 108: MSE = 114.22719271336695
Time Step 109: MSE = 113.30732485608841
Time Step 110: MSE = 112.36299314225835
Time Step 111: MSE = 111.46487728159872
Time Step 112: MSE = 110.50954638271041
Time Step 113: MSE = 109.55854393349921
Time Step 114: MSE = 108.61348620451389
Time Step 115: MSE = 107.66951335749434
Time Step 116: MSE = 106.75932567509781
Time Step 117: MSE = 105.89091995226241
Time Step 118: MSE = 105.10705108454778
Time Step 119: MSE = 104.33510699805225
Time Step 120: MSE = 103.5985599516557
Time Step 121: MSE = 103.00403670460135
Time Step 122: MSE = 102.43749247581397
Time Step 123: MSE = 101.79778645807849
Time Step 124: MSE = 101.03083454109664
Time Step 125: MSE = 100.2873287429906
Time Step 126: MSE = 99.49286395855297
Time Step 127: MSE = 98.83837665827741
Time Step 128: MSE = 98.71553506593287
Time Step 129: MSE = 98.43012454976379
Time Step 130: MSE = 98.11484504381582
Time Step 131: MSE = 97.54143369559172
Time Step 132: MSE = 96.86857372362928
Time Step 133: MSE = 96.19129245497592
Time Step 134: MSE = 95.52536822234303
Time Step 135: MSE = 94.89711318621183
Time Step 136: MSE = 94.2888620411627
Time Step 137: MSE = 93.77308179535815
Time Step 138: MSE = 93.3276806031295
Time Step 139: MSE = 92.9126128070721
Time Step 140: MSE = 92.40541907920492
Time Step 141: MSE = 91.87991096521478
Time Step 142: MSE = 91.45932221112105
Time Step 143: MSE = 91.31406637178655
Time Step 144: MSE = 91.27048511051677
Time Step 145: MSE = 91.22247534667908
Time Step 146: MSE = 91.19512074898448
Time Step 147: MSE = 91.12127709579909
Time Step 148: MSE = 91.048287820737
Time Step 149: MSE = 90.96555783232529
Time Step 150: MSE = 90.93117782485785
Time Step 151: MSE = 90.87405271520748
Time Step 152: MSE = 90.82597079954874

=== Predicting Travel Estimates ===
Model Coefficients: LinearRegression()
Model Intercept: 10610.99754875143
Mean Squared Error (MSE): [ 3.86545364e+03  3.86388075e+03  3.85742486e+03  3.85261965e+03
  3.85428774e+03  3.85631930e+03  3.85901031e+03  3.86576669e+03
  3.86179943e+03  3.85510313e+03  3.84995976e+03  3.85246488e+03
  3.85035975e+03  3.85049448e+03  3.84695853e+03  3.84303772e+03
  3.84334384e+03  3.84261825e+03  3.81540821e+03  3.78577162e+03
  3.75610301e+03  3.74851517e+03  3.72648445e+03  3.72406996e+03
  3.72200049e+03  3.71435299e+03  3.70313429e+03  3.69842362e+03
  3.68919187e+03  3.67389886e+03  3.67276880e+03  3.67136141e+03
  3.67228370e+03  3.67305255e+03  3.64287850e+03  3.64181172e+03
  3.60783671e+03  3.57580881e+03  3.53892298e+03  3.52008100e+03
  3.50328774e+03  3.50363455e+03  3.50365117e+03  3.50224037e+03
  3.49781912e+03  3.46123813e+03  3.43584506e+03  3.40799829e+03
  3.41030408e+03  3.41068017e+03  3.42733625e+03  3.43843633e+03
  3.44040256e+03  3.42864048e+03  3.38889082e+03  3.37376750e+03
  3.38185833e+03  3.40234609e+03  3.41566237e+03  3.44186791e+03
  3.40207226e+03  3.36748626e+03  3.33507462e+03  3.32307307e+03
  3.32463090e+03  3.32819845e+03  3.30979916e+03  3.33127407e+03
  3.33143415e+03  3.34535476e+03  3.37724378e+03  3.35808564e+03
  3.34551278e+03  3.33270752e+03  3.31945780e+03  3.29001091e+03
  3.29305016e+03  3.30668269e+03  3.31595719e+03  3.32410383e+03
  3.33679177e+03  3.34385761e+03  3.35123101e+03  3.35110430e+03
  3.34897097e+03  3.31702852e+03  3.29935363e+03  3.29098566e+03
  3.27166441e+03  3.25132830e+03  3.23973675e+03  3.22657394e+03
  3.20660714e+03  3.19150098e+03  3.16783473e+03  3.15912977e+03
  3.13410508e+03  3.11865179e+03  3.10160151e+03  3.08745228e+03
  3.07427415e+03  3.05238623e+03  3.04143850e+03  3.02418539e+03
  3.01025211e+03  2.99980102e+03  2.97348116e+03  2.94773495e+03
  2.92462690e+03  2.89037987e+03  2.88513062e+03  2.88880987e+03
  2.89276553e+03  2.89701318e+03  2.90895300e+03  2.91406606e+03
  2.92293333e+03  2.92548896e+03  2.92527022e+03  2.92907391e+03
  2.93489057e+03  2.92780270e+03  2.89024110e+03  2.85225055e+03
  2.80918510e+03  2.78325274e+03  2.70911817e+03  2.65467025e+03
  2.64529499e+03  2.64839124e+03  2.65778987e+03  2.67757000e+03
  2.68130519e+03  2.66096162e+03  2.63639230e+03  2.61620036e+03
  2.58145939e+03  2.56195568e+03  2.52951065e+03  2.49362484e+03
  2.41773950e+03  2.40279397e+03  7.09525693e+01  5.80029395e+01
  2.46381790e+01 -1.39758711e+00 -3.79683401e+00 -7.58412685e+00
 -3.44759860e+01 -4.27878437e+01 -4.07361050e+01 -3.40534101e+01]
MSE over time (as ship approaches):
Time Step 1: MSE = 33561.738943560485
Time Step 2: MSE = 33851.12621129227
Time Step 3: MSE = 32410.07174856299
Time Step 4: MSE = 32108.172844666704
Time Step 5: MSE = 31193.512432264775
Time Step 6: MSE = 30472.05635852857
Time Step 7: MSE = 29831.745518828247
Time Step 8: MSE = 28812.304369470243
Time Step 9: MSE = 27743.136896287106
Time Step 10: MSE = 26891.04369558497
Time Step 11: MSE = 26325.935872684477
Time Step 12: MSE = 25795.501292203455
Time Step 13: MSE = 25247.61036166813
Time Step 14: MSE = 24550.32597892428
Time Step 15: MSE = 24005.5154140765
Time Step 16: MSE = 23592.48876854163
Time Step 17: MSE = 23123.31442369764
Time Step 18: MSE = 22716.37473032788
Time Step 19: MSE = 22304.130543387193
Time Step 20: MSE = 21975.020550691945
Time Step 21: MSE = 21803.02253955503
Time Step 22: MSE = 21510.403777517626
Time Step 23: MSE = 21270.240686417914
Time Step 24: MSE = 20887.521111960963
Time Step 25: MSE = 20553.790426484455
Time Step 26: MSE = 20225.77648795144
Time Step 27: MSE = 19854.35636268969
Time Step 28: MSE = 19501.622718960007
Time Step 29: MSE = 19135.180026220532
Time Step 30: MSE = 18765.246407741488
Time Step 31: MSE = 18361.671267024492
Time Step 32: MSE = 17955.302369538298
Time Step 33: MSE = 17519.44776455927
Time Step 34: MSE = 17106.54602306058
Time Step 35: MSE = 16713.533585800655
Time Step 36: MSE = 16331.324617381324
Time Step 37: MSE = 15975.813272154697
Time Step 38: MSE = 15634.296051729116
Time Step 39: MSE = 15326.85027733644
Time Step 40: MSE = 15040.831384156612
Time Step 41: MSE = 14730.265633716988
Time Step 42: MSE = 14433.698251432845
Time Step 43: MSE = 14150.887839396912
Time Step 44: MSE = 13857.665674865768
Time Step 45: MSE = 13577.161107954043
Time Step 46: MSE = 13315.307267208223
Time Step 47: MSE = 13060.533365696605
Time Step 48: MSE = 12805.111115985334
Time Step 49: MSE = 12557.560390493405
Time Step 50: MSE = 12308.842819114374
Time Step 51: MSE = 12068.113393365638
Time Step 52: MSE = 11841.413761595522
Time Step 53: MSE = 11624.582744227282
Time Step 54: MSE = 11436.662662488196
Time Step 55: MSE = 11231.172528381188
Time Step 56: MSE = 11049.983737030518
Time Step 57: MSE = 10885.6502726785
Time Step 58: MSE = 10720.486068059405
Time Step 59: MSE = 10580.239857469669
Time Step 60: MSE = 10547.994570152903
Time Step 61: MSE = 10493.827681803588
Time Step 62: MSE = 10437.09429233003
Time Step 63: MSE = 10380.895146794986
Time Step 64: MSE = 10325.77667293208
Time Step 65: MSE = 10276.359604137699
Time Step 66: MSE = 10237.750935042532
Time Step 67: MSE = 10205.089668278297
Time Step 68: MSE = 10236.838638835025
Time Step 69: MSE = 10268.183670189148
Time Step 70: MSE = 10389.642957296095
Time Step 71: MSE = 10645.072554396244
Time Step 72: MSE = 10898.474521916123
Time Step 73: MSE = 11088.55102566574
Time Step 74: MSE = 11221.232666798882
Time Step 75: MSE = 11344.487536409188
Time Step 76: MSE = 11431.967314167778
Time Step 77: MSE = 11527.883886422596
Time Step 78: MSE = 11714.479079415694
Time Step 79: MSE = 11935.359017961558
Time Step 80: MSE = 12186.327542532517
Time Step 81: MSE = 12489.139695742484
Time Step 82: MSE = 12818.196470878493
Time Step 83: MSE = 13211.916304417218
Time Step 84: MSE = 13595.618567837446
Time Step 85: MSE = 14030.641702919791
Time Step 86: MSE = 14352.28796349784
Time Step 87: MSE = 14617.576763549228
Time Step 88: MSE = 14902.540861781708
Time Step 89: MSE = 15098.791020033297
Time Step 90: MSE = 15253.784039939492
Time Step 91: MSE = 15363.42715295269
Time Step 92: MSE = 15449.883154554012
Time Step 93: MSE = 15515.727029042733
Time Step 94: MSE = 15535.389625759848
Time Step 95: MSE = 15494.880035039727
Time Step 96: MSE = 15461.431168888172
Time Step 97: MSE = 15377.941556354572
Time Step 98: MSE = 15280.801422673598
Time Step 99: MSE = 15180.815423836224
Time Step 100: MSE = 15064.0704369058
Time Step 101: MSE = 14935.904550006982
Time Step 102: MSE = 14800.942223996839
Time Step 103: MSE = 14662.493667479259
Time Step 104: MSE = 14528.260651316396
Time Step 105: MSE = 14391.400332458088
Time Step 106: MSE = 14255.674637510578
Time Step 107: MSE = 14123.748593186625
Time Step 108: MSE = 13995.193632296417
Time Step 109: MSE = 13880.462425289978
Time Step 110: MSE = 13762.958521112836
Time Step 111: MSE = 13650.742938383031
Time Step 112: MSE = 13532.60210651136
Time Step 113: MSE = 13415.257681533201
Time Step 114: MSE = 13298.899639582176
Time Step 115: MSE = 13183.257956019303
Time Step 116: MSE = 13072.376095211615
Time Step 117: MSE = 12966.77725518935
Time Step 118: MSE = 12871.740823949056
Time Step 119: MSE = 12778.148142470865
Time Step 120: MSE = 12688.875916631769
Time Step 121: MSE = 12616.955681362386
Time Step 122: MSE = 12548.538720424314
Time Step 123: MSE = 12471.58977234334
Time Step 124: MSE = 12378.842019842392
Time Step 125: MSE = 12289.345150041177
Time Step 126: MSE = 12192.396166287379
Time Step 127: MSE = 12108.453192693734
Time Step 128: MSE = 12082.277600357173
Time Step 129: MSE = 12038.06811900436
Time Step 130: MSE = 11990.807936641218
Time Step 131: MSE = 11915.861818710135
Time Step 132: MSE = 11831.045121107514
Time Step 133: MSE = 11746.101548698036
Time Step 134: MSE = 11662.453442962842
Time Step 135: MSE = 11582.627690409561
Time Step 136: MSE = 11504.923015377412
Time Step 137: MSE = 11436.606943766546
Time Step 138: MSE = 11375.670094529021
Time Step 139: MSE = 11317.782413391025
Time Step 140: MSE = 11250.274527083659
Time Step 141: MSE = 11180.641221055079
Time Step 142: MSE = 11121.527339065471
Time Step 143: MSE = 11062.63283155133
Time Step 144: MSE = 11011.348479227647
Time Step 145: MSE = 10960.049780957832
Time Step 146: MSE = 10910.591175912554
Time Step 147: MSE = 10858.488569461899
Time Step 148: MSE = 10807.041841877366
Time Step 149: MSE = 10755.282656027015
Time Step 150: MSE = 10707.400586963162
Time Step 151: MSE = 10658.556207237541
Time Step 152: MSE = 10610.99754875143

=================================

