Analyzing journey 1 with 18 records
No 'Arrival Time' found for this journey, skipping regression analysis.

=================================

Analyzing journey 2 with 141 records
Arrival Time: 2023-06-16 03:43:43

=== Predicting Time Estimates ===
Model Coefficients: 0.1013166094091158
Model Intercept: -1.7718586207389535
Mean Squared Error (MSE): 10.772315988505758
MSE over time (as ship approaches):
Time Step 1: MSE = 133.99529221224054
Time Step 2: MSE = 94.13967242687437
Time Step 3: MSE = 79.30924944870438
Time Step 4: MSE = 66.98501487022979
Time Step 5: MSE = 57.51802623899134
Time Step 6: MSE = 51.05805196506415
Time Step 7: MSE = 45.77591809229166
Time Step 8: MSE = 40.86388319330676
Time Step 9: MSE = 36.79804431982121
Time Step 10: MSE = 33.18644230905583
Time Step 11: MSE = 30.170031297553145
Time Step 12: MSE = 27.658602816934064
Time Step 13: MSE = 25.60830186631243
Time Step 14: MSE = 23.989473760493986
Time Step 15: MSE = 22.50341287078364
Time Step 16: MSE = 21.46338795336649
Time Step 17: MSE = 20.883619704330673
Time Step 18: MSE = 20.684659194657556
Time Step 19: MSE = 20.21639756766942
Time Step 20: MSE = 19.48177750532778
Time Step 21: MSE = 18.74857047258173
Time Step 22: MSE = 18.026813011961973
Time Step 23: MSE = 17.26236271346568
Time Step 24: MSE = 16.56492539107882
Time Step 25: MSE = 15.940063698657909
Time Step 26: MSE = 15.730485011022987
Time Step 27: MSE = 15.438027760004438
Time Step 28: MSE = 15.275503966499448
Time Step 29: MSE = 14.884945295361373
Time Step 30: MSE = 14.585268665577447
Time Step 31: MSE = 14.146957794091335
Time Step 32: MSE = 13.706881803077813
Time Step 33: MSE = 13.294586602249995
Time Step 34: MSE = 12.90357112431046
Time Step 35: MSE = 12.546487419012948
Time Step 36: MSE = 12.282200896941447
Time Step 37: MSE = 12.024225760683775
Time Step 38: MSE = 11.91814280521665
Time Step 39: MSE = 11.631732563003473
Time Step 40: MSE = 11.342159548394061
Time Step 41: MSE = 11.135988290928635
Time Step 42: MSE = 10.962827400430196
Time Step 43: MSE = 10.916917536311793
Time Step 44: MSE = 11.067562126951366
Time Step 45: MSE = 11.280562544326164
Time Step 46: MSE = 11.5580455640688
Time Step 47: MSE = 11.672102828280506
Time Step 48: MSE = 11.87074691045712
Time Step 49: MSE = 11.814855237786226
Time Step 50: MSE = 11.992807783158435
Time Step 51: MSE = 11.929773913742636
Time Step 52: MSE = 11.87708248579909
Time Step 53: MSE = 11.795370095984907
Time Step 54: MSE = 11.688186081023579
Time Step 55: MSE = 11.574017429365869
Time Step 56: MSE = 11.562083506698846
Time Step 57: MSE = 11.641899704060982
Time Step 58: MSE = 11.663725403204072
Time Step 59: MSE = 11.919978775161056
Time Step 60: MSE = 12.057177480645064
Time Step 61: MSE = 12.362201904219592
Time Step 62: MSE = 12.560508323241992
Time Step 63: MSE = 12.55762025406844
Time Step 64: MSE = 12.584177885359143
Time Step 65: MSE = 12.476603834776784
Time Step 66: MSE = 12.386664565440158
Time Step 67: MSE = 12.28271615630035
Time Step 68: MSE = 12.151839339830579
Time Step 69: MSE = 12.009873396463247
Time Step 70: MSE = 11.838437748447507
Time Step 71: MSE = 11.674066838142235
Time Step 72: MSE = 11.511974253193358
Time Step 73: MSE = 11.367306777974498
Time Step 74: MSE = 11.228583848899703
Time Step 75: MSE = 11.137842821824162
Time Step 76: MSE = 11.042742861755684
Time Step 77: MSE = 10.978450836860791
Time Step 78: MSE = 10.850051772432927
Time Step 79: MSE = 10.717655851002574
Time Step 80: MSE = 10.598836669481035
Time Step 81: MSE = 10.469295005284769
Time Step 82: MSE = 10.352199382241492
Time Step 83: MSE = 10.23263996777619
Time Step 84: MSE = 10.118679530163067
Time Step 85: MSE = 10.008911461478561
Time Step 86: MSE = 9.906474184541393
Time Step 87: MSE = 9.858272696057305
Time Step 88: MSE = 9.807894733767316
Time Step 89: MSE = 9.763990991067118
Time Step 90: MSE = 9.699801550909612
Time Step 91: MSE = 9.662964969715196
Time Step 92: MSE = 9.64411939255819
Time Step 93: MSE = 9.71542282694824
Time Step 94: MSE = 9.803776255554148
Time Step 95: MSE = 9.892266349280002
Time Step 96: MSE = 10.032738300547361
Time Step 97: MSE = 10.130683287806432
Time Step 98: MSE = 10.215601056048117
