Analyzing journey 1 with 19 records
No 'Arrival Time' found for this journey, skipping regression analysis.

=================================

Analyzing journey 2 with 180 records
Arrival Time: 2023-07-07 20:35:57

=== Predicting Time Estimates ===
Model Coefficients: 0.08622553526576433
Model Intercept: -1.1282906456163744
Mean Squared Error (MSE): 623.9548790638476
MSE over time (as ship approaches):
Time Step 1: MSE = 373.4510440067618
Time Step 2: MSE = 390.7092607346902
Time Step 3: MSE = 423.10295491283364
Time Step 4: MSE = 454.99129013202355
Time Step 5: MSE = 477.3288033244422
Time Step 6: MSE = 496.29492265023094
Time Step 7: MSE = 524.0051435559301
Time Step 8: MSE = 553.495204520131
Time Step 9: MSE = 581.0274906355984
Time Step 10: MSE = 606.5590441277034
Time Step 11: MSE = 629.2323554441729
Time Step 12: MSE = 651.3574491253211
Time Step 13: MSE = 673.1732637276049
Time Step 14: MSE = 692.0769322578192
Time Step 15: MSE = 711.0969555360825
Time Step 16: MSE = 722.4400373141796
Time Step 17: MSE = 721.949108974605
Time Step 18: MSE = 717.2090277097299
Time Step 19: MSE = 706.0835304989591
Time Step 20: MSE = 695.9981934642807
Time Step 21: MSE = 687.9839834540345
Time Step 22: MSE = 681.2472667843143
Time Step 23: MSE = 676.0837162660185
Time Step 24: MSE = 677.0725717040183
Time Step 25: MSE = 674.5193650692074
Time Step 26: MSE = 667.6921415642997
Time Step 27: MSE = 658.5509437935701
Time Step 28: MSE = 650.8761789663919
Time Step 29: MSE = 644.168169268705
Time Step 30: MSE = 626.6733904634526
Time Step 31: MSE = 611.2466027266493
Time Step 32: MSE = 597.9750335349612
Time Step 33: MSE = 586.2400375337605
Time Step 34: MSE = 572.0796849766647
Time Step 35: MSE = 560.0584124835683
Time Step 36: MSE = 547.6042047095491
Time Step 37: MSE = 533.8694478793291
Time Step 38: MSE = 520.2683511367126
Time Step 39: MSE = 506.93458821647306
Time Step 40: MSE = 495.02062299101306
Time Step 41: MSE = 483.33861378685725
Time Step 42: MSE = 479.21174867633283
Time Step 43: MSE = 469.32136041444465
Time Step 44: MSE = 460.02281434607283
Time Step 45: MSE = 451.67654494185956
Time Step 46: MSE = 454.97682129091083
Time Step 47: MSE = 452.80113844051124
Time Step 48: MSE = 451.70707702799456
Time Step 49: MSE = 451.3235051979437
Time Step 50: MSE = 450.3720665859986
Time Step 51: MSE = 448.45972476607767
Time Step 52: MSE = 446.39696311778937
Time Step 53: MSE = 445.03654416046055
Time Step 54: MSE = 450.0606784792103
Time Step 55: MSE = 458.87970290196523
Time Step 56: MSE = 468.7456518512476
Time Step 57: MSE = 484.6775552559971
Time Step 58: MSE = 500.4660972480337
Time Step 59: MSE = 515.2241953091411
Time Step 60: MSE = 527.9699006100294
Time Step 61: MSE = 543.5881000245674
Time Step 62: MSE = 560.3489565848561
Time Step 63: MSE = 576.2114417180853
Time Step 64: MSE = 597.2389584754536
Time Step 65: MSE = 612.6688630772502
Time Step 66: MSE = 628.3387011669037
Time Step 67: MSE = 645.0763188368363
Time Step 68: MSE = 662.1713276290977
Time Step 69: MSE = 678.037694542665
Time Step 70: MSE = 695.2386458887729
Time Step 71: MSE = 713.9088332676627
Time Step 72: MSE = 731.8162943683221
Time Step 73: MSE = 748.9806711534325
Time Step 74: MSE = 776.4746780590277
Time Step 75: MSE = 804.6480262958929
Time Step 76: MSE = 830.7822230073264
Time Step 77: MSE = 858.1786073744913
Time Step 78: MSE = 883.9121615486193
Time Step 79: MSE = 908.4450730059706
Time Step 80: MSE = 933.9027484822502
Time Step 81: MSE = 961.6927070263243
Time Step 82: MSE = 988.8607048260931
Time Step 83: MSE = 1020.2177607680195
Time Step 84: MSE = 1050.5997492334773
Time Step 85: MSE = 1079.9780088484752
Time Step 86: MSE = 1110.8731211671477
Time Step 87: MSE = 1111.081991569293
Time Step 88: MSE = 1102.873779199143
Time Step 89: MSE = 1091.9497934431602
Time Step 90: MSE = 1080.2011796026595
Time Step 91: MSE = 1068.4798640024803
Time Step 92: MSE = 1056.8757730683394
Time Step 93: MSE = 1049.8844858100942
Time Step 94: MSE = 1042.86143028145
Time Step 95: MSE = 1036.259568589839
Time Step 96: MSE = 1028.3770524515103
Time Step 97: MSE = 1021.520865006269
Time Step 98: MSE = 1014.4926177370986
