Analyzing journey 1 with 68 records
Arrival Time: 2023-11-06 17:50:41

=== Random Forest Time Regression ===
Feature Importances: [0.99075636 0.00924364 0.         0.        ]
Mean Squared Error (MSE): 0.7766273730272687
MSE over time (as ship approaches):
Time Step 1: MSE = 2.197471588365773
Time Step 2: MSE = 1.2127317183312756
Time Step 3: MSE = 0.8094473659477018
Time Step 4: MSE = 0.9492715661946372
Time Step 5: MSE = 0.8130760402952459
Time Step 6: MSE = 0.7900639130743309
Time Step 7: MSE = 0.6783539252226011
Time Step 8: MSE = 0.593982137737762
Time Step 9: MSE = 0.5356538707157966
Time Step 10: MSE = 0.5210008136655188
Time Step 11: MSE = 0.4833638046054766
Time Step 12: MSE = 0.65078346871517
Time Step 13: MSE = 0.6147038127733786
Time Step 14: MSE = 0.7766273730272687

=== Predicting Travel Estimates ===
Model Coefficients: 12.613857326280073
Model Intercept: -0.45833390669952223
Mean Squared Error (MSE): 178.89781879214775
MSE over time (as ship approaches):
Time Step 1: MSE = 450.6562475597003
Time Step 2: MSE = 722.3069736574042
Time Step 3: MSE = 580.2251079584385
Time Step 4: MSE = 470.87572523199674
Time Step 5: MSE = 386.08563157183414
Time Step 6: MSE = 329.4303598814278
Time Step 7: MSE = 322.9110926818758
Time Step 8: MSE = 323.27809630357
Time Step 9: MSE = 354.43964264449994
Time Step 10: MSE = 345.36561989520817
Time Step 11: MSE = 316.1600656948087
Time Step 12: MSE = 289.88944863513535
Time Step 13: MSE = 268.0547217252883
Time Step 14: MSE = 252.17609401945634
Time Step 15: MSE = 256.4259676365261
Time Step 16: MSE = 261.9015676890775
Time Step 17: MSE = 246.96792647674962
Time Step 18: MSE = 233.29929147227222
Time Step 19: MSE = 227.68616624486285
Time Step 20: MSE = 216.9660322454838
Time Step 21: MSE = 209.85210098043058
Time Step 22: MSE = 206.70011893551037
Time Step 23: MSE = 200.833789680657
Time Step 24: MSE = 220.25826695128842
Time Step 25: MSE = 215.9552552026597
Time Step 26: MSE = 208.6221585972276
Time Step 27: MSE = 242.25890431544178
Time Step 28: MSE = 255.23001838869862
Time Step 29: MSE = 258.78817380622166
Time Step 30: MSE = 250.4950548880568
Time Step 31: MSE = 242.42192355331733
Time Step 32: MSE = 234.93598017211127
Time Step 33: MSE = 230.56911754871635
Time Step 34: MSE = 227.0629131776084
Time Step 35: MSE = 221.21889901957394
Time Step 36: MSE = 215.73539515058152
Time Step 37: MSE = 209.95177318225723
Time Step 38: MSE = 206.8542418461192
Time Step 39: MSE = 202.01044168010222
Time Step 40: MSE = 197.3833468312267
Time Step 41: MSE = 193.48629011056775
Time Step 42: MSE = 193.77244789974014
Time Step 43: MSE = 196.61870574389192
Time Step 44: MSE = 206.85300751580147
Time Step 45: MSE = 207.30786915655878
Time Step 46: MSE = 203.85209894596434
Time Step 47: MSE = 200.05974903956306
Time Step 48: MSE = 195.89877481762096
Time Step 49: MSE = 192.49293952582838
Time Step 50: MSE = 192.95760817854114
Time Step 51: MSE = 201.3238234343694
Time Step 52: MSE = 212.79211709462237
Time Step 53: MSE = 211.97974210739878
Time Step 54: MSE = 208.6724647236094
Time Step 55: MSE = 204.93119501596934
Time Step 56: MSE = 201.31058691932427
Time Step 57: MSE = 199.94239782145766
Time Step 58: MSE = 201.8259427496748
Time Step 59: MSE = 199.7519063998624
Time Step 60: MSE = 197.1079212701904
Time Step 61: MSE = 194.10859764060442
Time Step 62: MSE = 191.01316595724137
Time Step 63: MSE = 188.58589810187993
Time Step 64: MSE = 185.79488390538856
Time Step 65: MSE = 183.33471151026126
Time Step 66: MSE = 181.05892084316227
Time Step 67: MSE = 178.89781879214775

=================================

